id,home_club_id,home_club_goals
2942861,618,1
2942862,855,4
2942863,347,0
2942864,415,0
2942865,40,2
2942866,417,1
2942867,244,0
2942868,1416,3
2942869,1420,1
2942870,1095,2
2942871,995,1
2942872,969,1
2942873,1041,3
2942874,1082,2
2942875,583,7
2942876,1420,1
2942877,1162,0
2942878,273,1
2942879,667,0
2942880,618,2
2942881,2969,2
2942882,855,3
2942883,347,1
2942884,995,1
2942885,415,2
2942886,40,0
2942887,417,1
2942888,244,5
2942889,1416,3
2942890,162,0
2942891,1095,3
2942892,40,3
2942893,969,0
2942894,1041,2
2942895,1082,3
2942896,583,2
2942897,667,1
2942898,1420,1
2942899,273,2
2942900,618,1
2942901,2969,3
2942902,347,1
2942903,995,0
2942904,415,2
2942905,1041,3
2942906,244,2
2942907,1416,2
2942908,1162,1
2942909,273,2
2942910,162,1
2942911,855,3
2942912,40,4
2942913,969,1
2942914,417,4
2942915,1082,2
2942916,583,0
2942917,667,3
2942918,1416,2
2942919,1420,0
2942920,618,5
2942921,2969,2
2942922,1095,0
2942923,347,0
2942924,995,1
2942925,415,2
2942926,1041,3
2942927,244,2
2942928,1162,0
2942929,273,1
2949869,1304,3
2950336,133,3
2950337,383,4
2950338,234,3
2950339,1269,2
2950340,403,3
2950341,385,2
2950342,317,7
2950343,12732,0
2950420,11,1
2950421,698,2
2950422,631,2
2950423,1003,4
2957385,39,3
2957386,4,0
2957387,27,2
2957388,2036,1
2957389,86,3
2957390,18,0
2957391,127,1
2957392,33,1
2958239,398,3
2958539,4035,1
2958568,157,3
2958569,1096,0
2958570,2861,1
2958571,475,0
2958572,28643,0
2958573,1184,0
2958574,58,4
2958575,2282,3
2958576,172,1
2958577,498,1
2958578,601,4
2958579,29228,1
2958580,354,3
2958581,3057,1
2958582,1245,2
2958583,3508,0
2958584,28643,3
2958585,2861,0
2958586,1184,1
2958587,1096,1
2958588,157,2
2958589,2282,3
2958590,58,1
2958591,475,1
2958601,29228,1
2958602,3057,0
2958603,1245,0
2958604,601,2
2958605,498,1
2958606,2282,5
2958607,172,1
2958608,3508,1
2958612,354,0
2958613,157,1
2958614,1096,1
2958615,58,1
2958616,28643,1
2958617,29228,2
2958618,1184,2
2958619,3057,1
2958620,2282,4
2958621,1245,1
2958622,498,2
2958623,3508,0
2958624,58,1
2958625,2861,1
2958626,601,2
2958627,475,0
2958628,172,2
2958629,3057,3
2958630,2861,2
2958631,28643,3
2958632,354,0
2958633,1096,2
2958634,1184,0
2958635,157,3
2958636,29228,0
2958637,475,2
2958638,3508,2
2958639,1245,1
2958640,1096,1
2958641,58,2
2958642,498,1
2958643,2282,3
2958644,354,0
2958645,172,1
2958646,601,0
2958647,28643,2
2958648,1184,1
2958649,157,2
2958650,3057,3
2958651,2861,2
2974450,3001,2
2974451,2740,1
2974452,16239,0
2974453,660,4
2974454,18105,1
2975240,1416,3
2975493,43,1
2975494,987,2
2975495,2553,1
2975496,511,2
2975497,1270,1
2975498,1192,4
2975499,370,4
2975500,3014,0
2975501,3020,0
2975502,371,5
2975503,3024,0
2975504,23613,0
2975505,23616,0
2975506,1241,0
2975507,3032,2
2975508,3001,1
2976451,46,5
2976946,430,3
2976947,398,4
2976978,800,2
2977053,5,3
2977156,12,1
2977436,506,2
2977437,6195,1
2978671,21957,0
2978672,6676,0
2978673,2672,1
2978674,3999,4
2978675,6418,0
2978676,3993,1
2978677,169,2
2978678,4603,3
2978679,683,2
2978680,3060,1
2978681,2671,4
2978682,265,1
2978683,2441,1
2978684,1091,2
2978685,653,0
2978686,128,2
2978830,44129,1
2978831,33593,0
2978832,2296,0
2978834,2687,0
2978835,1244,1
2978836,472,1
2978837,714,1
2978838,1108,2
2978839,13,3
2978840,418,2
2978841,131,5
2978842,368,2
2978843,1050,2
2978844,1049,4
2978845,3368,0
2979777,2524,1
2981467,2524,1
2981468,210,1
2981993,506,2
2981994,26,0
2981995,720,0
2981996,368,0
2981997,418,3
2981998,660,2
2981999,631,1
2982000,27,5
2982001,148,1
2982002,281,1
2982003,31,0
2982004,985,1
2982005,583,1
2982006,12,1
2982007,131,3
2982008,114,1
2982072,16,3
2982073,417,2
2982074,190,1
2982075,232,1
2982076,2441,1
2982077,371,1
2982078,6195,1
2982079,159,0
2982080,1041,3
2982081,681,2
2982082,669,1
2982083,301,1
2982084,31614,0
2982085,22220,1
2982086,9614,0
2982087,244,3
2982088,800,1
2982089,932,1
2982090,13,1
2982091,621,1
2982092,338,0
2982093,964,3
2982094,23826,0
2982095,2410,1
2982096,1050,0
2982097,409,2
2982098,941,2
2982099,398,5
2982100,5,1
2982101,336,3
2982102,11,1
2982103,1075,1
2982113,6603,2
2982129,940,1
2982737,2524,1
2982738,418,1
2982752,5,1
2982762,2700,1
2982763,2410,1
2982764,964,0
2982765,16704,3
2982766,3690,0
2982767,28095,1
2982768,932,0
2982769,3729,1
2982770,4128,0
2982771,28095,3
2982772,121,0
2982773,40426,0
2982774,11127,0
2982775,3725,0
2982776,232,1
2982777,1083,0
2982778,3690,0
2982779,3729,2
2982780,16704,0
2982781,2700,2
2982782,2410,3
2982783,932,0
2982784,964,2
2982785,2698,1
2983260,398,1
2985406,6195,1
2985407,506,2
2985409,18303,1
2985410,23611,2
2985411,26459,3
2985412,10690,3
2985413,6992,0
2985414,660,5
2985415,8838,0
2985416,6993,1
2985417,16247,0
2985418,338,3
2985419,2740,2
2985420,2477,0
2986402,3690,1
2986403,4128,6
2986404,2696,1
2986405,40426,2
2986424,2760,1
2986425,511,0
2986426,2999,0
2986427,2553,2
2986428,987,2
2986429,124,2
2986430,370,3
2986431,371,1
2986432,2999,1
2986433,43,1
2986434,2578,1
2986435,2759,1
2986436,371,3
2986437,903,2
2986438,2553,3
2986439,2760,0
2986440,2759,2
2986441,2578,1
2986442,5,0
2986443,398,4
2986444,370,3
2986445,511,1
2986446,43,1
2986447,2553,1
2986448,987,1
2986449,124,1
2986450,371,0
2986451,2999,3
2986452,903,2
2986453,987,0
2986454,2760,1
2986455,2759,1
2986456,370,0
2986457,511,0
2986458,2999,2
2986459,2553,2
2986460,124,2
2986461,2578,2
2986462,371,0
2986463,43,1
2986464,903,3
2986465,987,0
2986466,2759,4
2986467,2578,1
2986468,511,0
2986469,2999,2
2986470,903,2
2986471,2553,3
2986472,2760,0
2986473,124,2
2986474,370,1
2986475,43,3
2986476,987,0
2986477,124,0
2986478,2759,2
2986479,2578,1
2986480,370,4
2986481,371,3
2986482,511,1
2986483,903,2
2986484,2553,2
2986485,987,2
2986486,2999,1
2986487,43,2
2986488,2760,0
2986489,124,4
2986490,2759,1
2986491,2578,0
2987142,1085,2
2987143,336,4
2987294,800,0
2987295,506,1
2987580,1096,1
2987581,498,0
2987582,1245,1
2987583,475,0
2987584,29228,0
2987585,58,2
2987586,2282,3
2987587,3508,1
2987588,1184,3
2987589,2861,2
2987590,601,4
2987591,354,1
2987592,157,3
2987593,28643,1
2987594,3057,4
2987595,172,1
2987596,475,1
2987597,1096,0
2987598,3508,3
2987599,498,0
2987600,2282,2
2987601,157,2
2987602,172,1
2987603,29228,2
2987604,1184,4
2987605,354,1
2987606,1245,3
2987607,2861,2
2987608,28643,1
2987609,58,5
2987610,3057,1
2987611,601,0
2987612,2282,2
2987613,3057,3
2987614,157,2
2987615,29228,1
2987616,3508,2
2987617,172,0
2987618,1096,2
2987619,28643,0
2987630,58,2
2987631,1184,1
2987632,601,2
2987633,1245,4
2987634,2861,2
2987635,354,2
2987636,498,0
2987637,475,0
2988234,24,3
2988235,15,4
2988236,127,0
2988237,33,1
2988474,281,2
2988475,631,0
2988476,698,2
2988477,11,2
2989783,13,1
2989784,1049,2
2989785,714,1
2989786,1244,0
2989787,368,3
2989788,1108,2
2989789,418,1
2989790,131,2
2989819,169,1
2989820,683,0
2989821,1091,2
2989822,2671,1
2989823,3060,1
2989824,3999,1
2989825,2441,2
2989826,4603,3
2990946,2451,0
2990984,370,4
2990985,371,3
2990986,2553,4
2992130,3026,3
2992798,1085,5
2993260,131,1
2993261,1244,1
2993262,1049,0
2993263,368,2
2994176,317,3
2994177,1090,4
2994178,234,2
2994179,403,7
2995307,43,3
2995836,8933,1
2995837,511,0
2996151,1192,1
2996632,1090,4
2996633,234,3
3000614,368,0
3002050,5818,1
3002051,5776,3
3002052,5817,0
3002053,5724,1
3002964,15,2
3002965,33,0
3003011,370,1
3003012,987,2
3003013,124,4
3003014,371,3
3003042,169,1
3003043,4603,2
3003045,2441,1
3003548,11,0
3009813,398,2
3009814,23826,2
3009815,13,3
3009816,2410,0
3009817,244,3
3009818,336,2
3009819,16,1
3009820,5,0
3009821,338,0
3009822,964,1
3009823,932,1
3009824,1041,2
3009825,621,1
3009826,941,2
3009827,409,0
3009828,11,3
3011538,506,2
3011942,1090,0
3011975,506,4
3014685,2553,3
3014686,371,4
3016403,16704,1
3016404,4128,2
3016405,3725,0
3016406,11127,1
3016407,232,2
3016408,1083,1
3016409,121,2
3016410,28095,1
3018432,987,3
3018929,131,4
3018930,368,1
3018931,506,0
3018932,31,3
3018933,12,3
3018934,27,0
3018935,418,1
3018936,281,1
3018979,23826,1
3018980,11,4
3018981,13,2
3018982,398,4
3018983,244,5
3018984,2410,2
3018985,336,1
3018986,409,4
3023530,3690,0
3023531,2698,3
3023532,964,1
3023533,3729,2
3023534,40426,2
3023535,932,1
3023536,2700,1
3023537,2410,1
3027727,3725,1
3027728,4128,0
3027729,121,0
3027730,964,1
3027731,16704,3
3027732,11127,2
3027733,28095,1
3027734,1083,2
3027735,2698,1
3027736,2700,0
3027737,3690,0
3027738,3729,3
3027739,40426,0
3027740,2410,2
3027741,932,0
3027742,232,1
3027743,3729,2
3027744,4128,0
3027745,964,0
3027746,1083,2
3027747,121,0
3027748,3725,0
3027749,16704,2
3027750,28095,1
3028885,2374,0
3028886,232,5
3030566,206,3
3030567,5776,0
3030588,244,2
3030589,11,1
3030590,409,2
3030591,13,1
3030592,27,1
3030593,31,5
3030594,418,2
3030595,12,4
3031047,3690,0
3031048,40426,1
3031049,932,1
3031050,232,2
3031051,11127,0
3031052,2410,6
3031053,2698,0
3031054,2700,0
3031055,232,0
3031056,2410,2
3031057,3729,2
3031058,964,6
3031059,16704,1
3031060,28095,5
3031061,1083,1
3031062,4128,0
3031974,1091,3
3034018,40426,2
3034033,27,1
3034153,60551,1
3034154,660,5
3034155,338,0
3035115,2441,0
3038747,418,3
3038918,244,0
3040104,131,2
3040205,206,3
3040255,932,0
3043288,371,2
3045430,418,2
3047431,1420,3
3047432,40,0
3047433,1082,3
3047434,1041,2
3047435,244,4
3047436,969,1
3047437,995,1
3047438,417,0
3047439,583,3
3047440,618,2
3047441,1416,1
3047442,1162,1
3047443,2969,2
3047444,855,1
3047445,162,0
3047446,1160,3
3047447,1421,1
3047448,273,1
3047449,667,1
3047450,415,2
3047451,1416,4
3047452,40,2
3047453,1082,3
3047454,1041,2
3047455,244,2
3047456,969,0
3047457,995,1
3047458,417,0
3047459,583,3
3047460,415,1
3047461,1420,1
3047462,2969,0
3047463,855,1
3047464,1041,0
3047465,162,2
3047466,1160,2
3047467,1421,0
3047468,273,2
3047469,618,0
3047470,667,2
3047471,1416,2
3047472,40,3
3047473,1162,2
3047474,2969,1
3047475,244,4
3047476,969,1
3047477,995,0
3047478,417,2
3047479,583,4
3047480,415,1
3047511,1420,0
3047512,855,1
3047513,1082,2
3047514,1041,4
3047515,162,1
3047516,969,1
3047517,1421,0
3047518,273,1
3047519,618,2
3047520,667,3
3047521,1416,2
3047522,40,1
3047523,1162,2
3047524,2969,0
3047525,244,3
3047526,162,0
3047527,995,1
3047528,1160,0
3047529,583,4
3047530,415,2
3047531,1420,0
3047532,1162,1
3047533,1082,3
3047534,1041,1
3047535,969,3
3047536,417,0
3047537,1421,0
3047538,273,1
3047539,618,2
3047540,667,3
3047541,1416,1
3047542,1420,2
3047543,40,3
3047544,855,1
3047545,1082,3
3047546,244,2
3047547,162,1
3047548,1160,0
3047549,583,5
3047550,415,1
3047551,1162,0
3047552,2969,1
3047553,1041,2
3047554,995,4
3047555,969,2
3047556,417,0
3047557,583,5
3047558,1421,1
3047559,618,1
3047560,667,2
3047561,1416,1
3047562,1420,1
3047563,40,0
3047564,855,1
3047565,1082,1
3047566,244,0
3047567,162,2
3047568,1160,1
3047569,273,0
3047570,415,0
3047571,1162,1
3047572,2969,0
3047573,1041,1
3047574,969,3
3047575,995,5
3047576,417,1
3047577,583,2
3047578,1421,1
3047579,618,4
3047580,667,1
3047581,1420,1
3047582,40,0
3047583,855,2
3047584,1082,0
3047585,244,2
3047586,162,0
3047587,1160,0
3047588,273,1
3047589,618,2
3047590,415,0
3047591,1416,1
3047592,1162,0
3047593,2969,0
3047594,1041,1
3047595,969,2
3047596,995,1
3047597,417,2
3047598,583,1
3047599,1421,2
3047600,667,0
3047601,1420,1
3047602,40,2
3047603,855,0
3047604,1082,2
3047605,244,0
3047606,162,1
3047607,1160,3
3047608,273,1
3047609,618,3
3047610,415,2
3047611,1416,0
3047612,40,3
3047613,1162,1
3047614,2969,2
3047615,1041,0
3047616,969,0
3047617,995,3
3047618,417,0
3047619,1421,0
3047620,667,1
3047651,1420,1
3047652,855,1
3047653,1082,1
3047654,162,1
3047655,1160,1
3047656,583,5
3047657,273,2
3047658,618,2
3047659,667,2
3047660,415,2
3047689,1416,0
3047690,1162,2
3047691,2969,0
3047692,855,2
3047693,1041,3
3047694,244,1
3047695,995,2
3047696,417,1
3047697,1160,2
3047698,1421,2
3047699,583,4
3047700,1420,1
3047701,40,1
3047702,1082,1
3047703,162,0
3047704,969,1
3047705,583,1
3047706,1421,2
3047707,273,4
3047708,618,3
3047709,667,2
3047711,1416,0
3047712,1162,1
3047713,2969,1
3047714,855,0
3047715,1041,1
3047716,244,1
3047717,995,0
3047718,417,1
3047719,1160,3
3047720,415,1
3047721,1420,1
3047722,40,1
3047723,1162,0
3047724,1082,2
3047725,162,1
3047726,1160,0
3047727,583,9
3047728,1421,1
3047729,273,0
3047730,618,1
3047731,1416,0
3047732,2969,2
3047733,855,0
3047734,244,1
3047735,969,2
3047736,995,1
3047737,417,2
3047738,583,4
3047739,667,1
3047740,415,0
3047741,1420,1
3047742,40,0
3047743,1162,0
3047744,1082,4
3047745,1041,2
3047746,162,2
3047747,1160,1
3047748,1421,2
3047749,273,1
3047750,618,2
3047751,1416,1
3047752,2969,1
3047753,855,0
3047754,969,2
3047755,995,2
3047756,417,1
3047757,583,1
3047758,273,3
3047759,667,1
3047760,415,1
3047761,1420,3
3047762,40,2
3047763,1162,0
3047764,1082,0
3047765,1041,2
3047766,244,2
3047767,162,1
3047768,1160,2
3047769,1421,2
3047770,618,0
3047771,1416,1
3047772,2969,0
3047773,855,1
3047774,162,2
3047775,969,2
3047776,995,1
3047777,583,3
3047778,273,1
3047779,667,1
3047780,415,1
3047781,1420,2
3047782,40,1
3047783,1162,1
3047784,855,0
3047785,1082,1
3047786,1041,5
3047787,244,2
3047788,417,1
3047789,1160,3
3047790,1421,2
3047791,1416,2
3047792,2969,1
3047793,244,1
3047794,162,1
3047795,969,2
3047796,995,3
3047797,273,3
3047798,618,0
3047799,667,2
3047800,415,1
3047801,1420,0
3047802,40,1
3047803,1162,0
3047804,855,1
3047805,1082,0
3047806,1041,3
3047807,417,1
3047808,1160,2
3047809,583,3
3047810,1421,1
3047811,1416,0
3047812,2969,0
3047813,244,2
3047814,162,0
3047815,995,2
3047816,273,0
3047817,618,2
3047818,667,4
3047819,415,0
3047820,1416,2
3047821,1420,3
3047822,40,2
3047823,855,1
3047824,1041,1
3047825,417,1
3047826,1160,2
3047827,583,2
3047828,1421,1
3047829,415,1
3047830,1162,0
3047831,2969,0
3047832,1082,5
3047833,244,2
3047834,162,0
3047835,969,2
3047836,995,2
3047837,273,0
3047838,618,3
3047839,667,3
3047840,2969,3
3047841,855,1
3047842,1041,2
3047843,995,3
3047844,417,0
3047845,1160,2
3047846,583,3
3047847,1421,0
3047848,667,1
3047849,415,0
3047850,1416,0
3047851,1420,1
3047852,40,2
3047853,1162,1
3047854,1082,5
3047855,244,1
3047856,969,3
3047857,417,3
3047858,273,2
3047859,618,2
3047860,40,0
3047861,855,0
3047862,1041,2
3047863,162,2
3047864,969,1
3047865,995,3
3047866,583,1
3047867,1421,0
3047868,667,1
3047869,415,2
3047870,1416,0
3047871,1420,1
3047872,1162,3
3047873,2969,2
3047874,1082,1
3047875,244,0
3047876,417,1
3047877,1160,1
3047878,273,1
3047879,618,0
3047880,40,0
3047881,855,2
3047882,1082,5
3047883,1041,4
3047884,162,2
3047885,969,1
3047886,583,4
3047887,618,3
3047888,667,0
3047889,415,2
3047890,1416,2
3047891,1420,1
3047892,1162,0
3047893,2969,2
3047894,244,1
3047895,995,0
3047896,417,2
3047897,1160,2
3047898,1421,3
3047899,273,3
3048411,657,1
3048412,108,3
3048413,26957,3
3048414,187,0
3048415,4043,0
3048416,5263,3
3048417,39470,1
3048418,22327,0
3048419,65,1
3048420,72,1
3048421,57,0
3048422,94,1
3048423,10284,1
3048424,9572,2
3048425,64,0
3048426,907,0
3048427,103,0
3048428,222,1
3048429,158,1
3048430,10213,0
3048431,6776,2
3048432,2,1
3048433,1622,1
3048434,113,2
3048435,127,2
3048436,29638,1
3048437,25,5
3048438,48,0
3048439,23,1
3048440,30,2
3048441,30006,0
3048442,69,2
3050089,10854,0
3050090,24349,0
3050167,11,0
3050168,989,2
3050169,931,0
3050170,1110,0
3050171,31,4
3050172,985,2
3050173,762,1
3050174,180,0
3050175,1010,2
3050176,543,2
3050177,1237,3
3050178,1132,1
3050179,603,0
3050180,631,3
3050181,873,0
3050182,29,2
3050183,1003,2
3050184,281,6
3050185,148,3
3050186,379,1
3050187,11,3
3050188,989,2
3050189,931,4
3050190,1110,0
3050191,31,1
3050192,985,0
3050193,762,1
3050194,180,1
3050195,1010,2
3050196,543,1
3050197,1237,2
3050198,1132,0
3050199,603,2
3050200,631,2
3050201,873,0
3050202,29,1
3050203,1003,1
3050204,281,2
3050205,1010,2
3050206,379,0
3050207,989,4
3050208,631,4
3050209,29,1
3050210,1110,0
3050211,281,3
3050212,762,1
3050213,180,2
3050214,148,1
3050215,1010,1
3050216,543,1
3050217,11,2
3050218,1237,1
3050219,1132,4
3050220,603,0
3050221,873,0
3050222,931,1
3050223,1003,3
3050224,31,3
3050225,985,1
3050226,379,0
3050227,11,2
3050228,989,2
3050229,603,1
3050230,631,1
3050231,29,3
3050232,1110,0
3050233,281,2
3050234,762,0
3050235,379,3
3050236,543,2
3050237,1237,1
3050238,1132,1
3050239,873,0
3050240,931,1
3050241,1003,1
3050242,31,0
3050243,985,3
3050244,180,0
3050245,148,1
3050246,1010,0
3050247,11,3
3050248,989,0
3050249,603,4
3050250,631,2
3050251,29,2
3050252,1110,0
3050253,281,5
3050254,762,0
3050255,379,0
3050256,543,0
3050257,1237,1
3050258,1132,0
3050259,873,2
3050260,931,0
3050261,1003,1
3050262,31,4
3050263,985,2
3050264,180,0
3050265,148,0
3050266,1010,3
3050267,11,1
3050268,989,1
3050269,603,0
3050270,631,3
3050271,29,3
3050272,1110,1
3050273,281,6
3050274,762,1
3050275,379,4
3050276,543,2
3050277,11,1
3050278,603,2
3050279,631,0
3050280,873,0
3050281,1110,1
3050282,1003,0
3050283,31,2
3050284,281,3
3050285,762,2
3050286,180,1
3050287,989,1
3050288,1237,1
3050289,1132,1
3050290,29,1
3050291,931,3
3050292,985,0
3050293,148,3
3050294,1010,0
3050295,379,0
3050296,543,0
3050297,11,4
3050298,603,2
3050299,631,2
3050300,873,2
3050301,1110,1
3050302,1003,2
3050303,31,1
3050304,281,3
3050305,762,0
3050306,180,2
3050307,989,2
3050308,1237,3
3050309,1132,1
3050310,931,1
3050311,1010,1
3050312,379,3
3050313,543,2
3050315,29,1
3050316,148,3
3050317,11,1
3050318,989,0
3050319,1132,1
3050320,603,1
3050321,631,2
3050322,29,2
3050323,1003,0
3050324,985,4
3050325,762,1
3050326,379,3
3050327,1237,1
3050328,873,1
3050329,931,0
3050330,1110,0
3050331,31,3
3050332,281,3
3050333,180,3
3050334,148,1
3050335,1010,3
3050336,543,2
3050337,11,3
3050338,989,2
3050339,603,1
3050340,631,0
3050341,29,2
3050342,1110,1
3050343,281,2
3050344,762,0
3050345,379,0
3050346,543,0
3050347,1237,1
3050348,1132,2
3050349,873,0
3050350,931,1
3050351,1003,0
3050352,31,5
3050353,985,4
3050354,180,1
3050355,148,1
3050356,1010,1
3050357,11,4
3050358,989,3
3050359,603,0
3050360,631,0
3050361,29,0
3050362,1110,1
3050363,281,2
3050364,762,0
3050365,379,2
3050366,543,0
3050367,1237,0
3050368,1132,2
3050369,603,0
3050370,631,2
3050371,873,1
3050372,29,2
3050373,1003,1
3050374,281,3
3050375,148,0
3050376,379,1
3050377,11,2
3050378,989,2
3050379,931,1
3050380,1110,0
3050381,31,4
3050382,985,2
3050383,762,3
3050384,180,2
3050385,1010,0
3050386,543,4
3050387,11,2
3050388,989,4
3050389,931,4
3050390,1110,0
3050391,543,3
3050392,985,2
3050393,762,2
3050394,180,1
3050395,31,1
3050396,148,2
3050397,1237,0
3050398,1132,1
3050399,603,2
3050400,631,5
3050401,873,2
3050402,29,1
3050403,1003,0
3050404,281,3
3050405,148,1
3050406,379,1
3050407,1237,1
3050408,873,1
3050409,931,0
3050410,1110,1
3050411,31,3
3050412,281,6
3050413,180,1
3050414,148,3
3050415,1010,1
3050416,543,1
3050417,1237,1
3050418,1132,1
3050419,873,0
3050420,931,1
3050421,1003,2
3050422,31,4
3050423,985,3
3050424,180,1
3050425,148,5
3050426,1010,1
3050427,11,2
3050428,989,1
3050429,1132,2
3050430,603,1
3050431,631,3
3050432,29,0
3050433,1003,1
3050434,985,0
3050435,762,2
3050436,379,3
3050437,11,5
3050438,603,0
3050439,1110,1
3050440,1003,2
3050441,873,1
3050442,631,2
3050443,762,2
3050444,180,2
3050445,31,5
3050446,281,1
3050447,989,0
3050448,1237,1
3050449,1132,1
3050450,29,0
3050451,931,1
3050452,985,3
3050453,148,1
3050454,1010,2
3050455,379,2
3050456,543,2
3050457,11,2
3050458,603,2
3050459,631,1
3050460,873,1
3050461,1110,0
3050462,1003,3
3050463,31,4
3050464,281,3
3050465,762,3
3050466,180,2
3050475,989,2
3050476,1237,0
3050477,1132,1
3050478,29,2
3050479,931,1
3050480,985,0
3050481,148,2
3050482,1010,1
3050483,379,4
3050484,543,3
3050485,11,2
3050486,1237,0
3050487,1132,2
3050488,603,1
3050489,873,2
3050490,931,0
3050491,1003,2
3050492,31,2
3050493,985,2
3050494,379,0
3050495,989,1
3050496,631,2
3050497,29,1
3050498,1110,1
3050499,281,2
3050500,762,0
3050501,180,1
3050502,148,1
3050503,1010,4
3050504,543,2
3050513,1237,0
3050514,1132,2
3050515,873,1
3050516,931,2
3050517,1003,0
3050518,31,2
3050519,985,2
3050520,180,3
3050521,148,4
3050522,1010,0
3050523,11,2
3050524,989,0
3050525,603,0
3050526,631,2
3050527,29,4
3050528,1110,1
3050529,281,1
3050530,762,3
3050531,379,2
3050532,543,0
3050533,1237,1
3050534,1132,0
3050535,873,0
3050536,931,1
3050537,1003,3
3050538,31,5
3050539,985,1
3050540,180,3
3050541,148,0
3050542,1010,1
3050551,11,1
3050552,989,1
3050553,603,2
3050554,631,3
3050555,29,2
3050556,1110,1
3050557,281,1
3050558,762,2
3050559,379,3
3050560,543,1
3050561,1237,1
3050562,1132,1
3050563,873,5
3050564,931,0
3050565,1003,0
3050566,31,2
3050567,985,0
3050568,180,1
3050569,148,2
3050570,1010,1
3051556,1181,3
3051557,1220,1
3051558,1042,4
3051559,1034,0
3051560,399,2
3051561,2436,5
3051562,3820,6
3051563,641,7
3051564,703,11
3051565,1078,0
3051566,1211,0
3051567,466,3
3051568,1194,3
3051569,2964,1
3051570,350,5
3051571,3054,1
3051572,289,0
3051573,1074,1
3051574,698,0
3051575,2455,2
3051576,986,1
3051577,3371,8
3051578,6699,5
3051579,1028,3
3051580,991,3
3051581,1123,3
3051582,988,2
3051583,1020,1
3051584,1039,2
3051585,1032,2
3051586,2793,2
3051587,352,0
3051588,984,1
3051589,2805,8
3051590,972,0
3052107,1269,2
3052108,403,0
3052109,610,1
3052110,383,4
3052111,798,1
3052112,1268,1
3052113,642,2
3052114,499,5
3052115,1090,5
3052116,202,0
3052117,132,3
3052118,1426,0
3052119,385,1
3052120,1304,4
3052121,200,2
3052122,234,3
3052123,1283,1
3052124,306,1
3052134,1268,3
3052135,610,5
3052136,642,0
3052137,132,0
3052138,1269,1
3052139,403,5
3052140,306,3
3052141,200,1
3052142,1090,0
3052143,1283,1
3052144,1426,1
3052145,383,6
3052146,798,2
3052147,385,1
3052148,202,0
3052149,1304,3
3052150,499,0
3052151,234,4
3052465,720,3
3052466,2481,3
3052467,10734,4
3052468,2784,1
3052469,10625,0
3052470,11107,2
3052471,1008,3
3052472,21532,0
3052473,255,3
3052474,195,3
3052475,6335,1
3052476,2976,3
3052477,159,2
3052478,371,3
3052479,6808,1
3052480,3070,0
3052481,253,2
3052483,8047,3
3052484,4772,0
3052485,853,1
3052486,24832,1
3052487,31614,7
3052488,27774,0
3052489,1033,1
3052490,27116,0
3052491,1002,1
3052492,28936,0
3052493,37914,0
3052494,365,1
3052495,22220,1
3052503,1091,2
3052504,610,2
3052505,26,0
3052506,122,1
3052570,11910,0
3052571,42246,1
3052572,10262,1
3052573,26326,2
3052574,22502,1
3052575,10532,1
3052576,10617,3
3052577,38208,3
3052578,32832,1
3052579,32768,2
3052580,1918,5
3052581,27843,1
3052582,6170,2
3052583,11479,1
3052835,163,1
3052836,156,3
3053049,1242,2
3053050,15276,1
3053051,11411,1
3053052,5972,0
3053053,7130,0
3053054,6248,1
3053055,3831,0
3053056,282,3
3053057,669,3
3053058,2573,3
3055009,383,6
3055065,642,1
3055066,1268,0
3055067,403,2
3055068,610,3
3055069,1090,1
3055070,306,3
3055071,200,1
3055072,1269,0
3055420,21006,3
3055421,20417,2
3055422,1894,1
3055423,1798,0
3055424,21777,2
3055425,5957,1
3055426,29386,2
3055427,67608,1
3055428,5733,1
3055429,21003,6
3055430,24191,0
3055431,5892,0
3055432,6000,5
3055433,5777,0
3055434,67609,0
3055435,49672,4
3055436,5987,2
3055437,21783,1
3055438,13175,0
3055439,67612,5
3055460,60931,1
3055461,24938,3
3055462,20975,2
3055463,45057,4
3055464,24185,3
3055465,46735,0
3055466,67613,3
3055467,49677,1
3055468,5714,3
3055469,1909,0
3055470,22928,0
3055471,5838,1
3055472,29394,0
3055473,24201,1
3055474,5765,1
3055475,24198,0
3055476,5918,1
3055477,33864,0
3055478,5791,0
3055479,29383,0
3055480,29387,2
3055481,24106,0
3055482,5842,0
3055483,67610,1
3055631,2950,0
3055632,10481,2
3055692,4641,2
3055693,709,4
3055704,3463,2
3055705,687,5
3055706,21875,3
3055707,22783,1
3055708,13467,0
3055709,29831,0
3055710,920,0
3055711,1180,1
3055712,3258,0
3055713,272,1
3055714,32129,4
3055715,8956,2
3055721,43957,1
3055722,429,2
3055723,22499,1
3055724,10695,2
3055730,4040,0
3055731,790,2
3055732,428,1
3055733,21508,1
3055734,3189,0
3055735,675,2
3055736,46643,1
3055737,327,2
3055738,124,2
3055739,4644,0
3055740,208,1
3055741,48325,4
3055742,4391,0
3055743,7918,1
3055744,279,1
3055745,119,1
3055746,30686,2
3055747,540,5
3055748,903,6
3055749,11540,4
3055750,238,2
3055751,23911,2
3055752,11435,0
3055753,3793,1
3055754,8036,0
3055755,10217,2
3055756,43162,0
3055757,1109,1
3055758,5771,0
3055759,6066,2
3055760,10301,1
3055761,77,0
3055762,2782,5
3055763,21934,3
3055764,2925,0
3055765,1185,0
3055766,22010,0
3055767,12346,0
