players_id,games_id,id,competitions_id,clubs_id,goals,assists,minutes_played,yellow_cards,red_cards
68976,2469412,2469412_68976,DK1,5817,0,0,90,0,0
94293,2469421,2469421_94293,DK1,5817,0,0,90,1,0
68976,2469421,2469421_68976,DK1,5817,0,1,90,0,0
103428,2469412,2469412_103428,DK1,5817,0,0,90,0,0
103428,2469421,2469421_103428,DK1,5817,0,0,90,0,0
103327,2469412,2469412_103327,DK1,5817,0,0,90,0,0
103327,2469421,2469421_103327,DK1,5817,0,0,90,0,0
27565,2469412,2469412_27565,DK1,5817,0,0,90,0,0
27565,2469421,2469421_27565,DK1,5817,0,0,90,0,0
15961,2469414,2469414_15961,DK1,190,0,0,32,0,0
20844,2469412,2469412_20844,DK1,5817,0,0,1,0,0
20844,2469421,2469421_20844,DK1,5817,0,0,9,0,0
48803,2469412,2469412_48803,DK1,1053,0,0,90,0,0
48803,2469418,2469418_48803,DK1,1053,0,1,90,0,0
22917,2478434,2478434_22917,CLQ,1053,0,0,90,0,0
22917,2469412,2469412_22917,DK1,1053,0,0,90,1,0
22917,2469418,2469418_22917,DK1,1053,0,0,90,0,0
204141,2478434,2478434_204141,CLQ,1053,0,0,90,0,0
129092,2478434,2478434_129092,CLQ,1053,0,0,90,0,0
129092,2469412,2469412_129092,DK1,1053,0,0,90,0,0
129092,2469418,2469418_129092,DK1,1053,0,0,90,0,0
92248,2478434,2478434_92248,CLQ,1053,0,0,90,0,0
92248,2469412,2469412_92248,DK1,1053,0,0,90,0,0
92248,2469418,2469418_92248,DK1,1053,0,0,90,0,0
37290,2469412,2469412_37290,DK1,5817,0,0,27,0,0
37290,2469421,2469421_37290,DK1,5817,0,0,90,0,0
52006,2477408,2477408_52006,ELQ,1506,0,0,15,0,0
157588,2477408,2477408_157588,ELQ,1506,0,0,90,0,0
42941,2477408,2477408_42941,ELQ,1506,0,0,69,0,0
17465,2477408,2477408_17465,ELQ,1506,0,0,21,0,0
89461,2477408,2477408_89461,ELQ,1506,0,0,90,1,0
90937,2477408,2477408_90937,ELQ,1506,0,0,90,0,0
58855,2477408,2477408_58855,ELQ,1506,0,0,90,0,0
56026,2477408,2477408_56026,ELQ,1506,0,0,90,0,0
165711,2477408,2477408_165711,ELQ,1506,0,0,90,0,0
26014,2477408,2477408_26014,ELQ,1506,0,0,90,0,0
55366,2477408,2477408_55366,ELQ,1506,0,0,90,0,0
4391,2477408,2477408_4391,ELQ,1506,0,0,90,0,0
97343,2469189,2469189_97343,ELQ,3426,0,0,24,0,0
77314,2460532,2460532_77314,ELQ,801,0,0,34,0,0
97343,2469416,2469416_97343,DK1,3426,0,0,63,0,0
97343,2469421,2469421_97343,DK1,3426,0,0,55,0,0
77314,2460572,2460572_77314,ELQ,801,0,1,90,0,0
77314,2469208,2469208_77314,ELQ,801,0,0,20,0,0
77314,2473659,2473659_77314,ELQ,801,0,0,11,0,0
89202,2473673,2473673_89202,ELQ,3426,0,0,18,0,0
189053,2469189,2469189_189053,ELQ,3426,0,0,84,1,0
89202,2469421,2469421_89202,DK1,3426,0,0,16,0,0
189053,2479049,2479049_189053,ELQ,3426,0,0,90,0,0
69905,2469189,2469189_69905,ELQ,3426,0,0,66,0,0
148365,2469189,2469189_148365,ELQ,3426,0,0,6,1,0
69905,2473673,2473673_69905,ELQ,3426,0,0,28,0,0
69905,2469416,2469416_69905,DK1,3426,0,0,63,0,0
69905,2469421,2469421_69905,DK1,3426,0,0,90,0,0
148365,2473673,2473673_148365,ELQ,3426,0,0,72,0,0
148365,2479049,2479049_148365,ELQ,3426,0,0,90,0,0
148365,2469416,2469416_148365,DK1,3426,0,0,90,0,0
49488,2469189,2469189_49488,ELQ,3426,1,0,90,1,0
164693,2469189,2469189_164693,ELQ,3426,0,1,90,0,0
49488,2473673,2473673_49488,ELQ,3426,0,0,90,0,0
49488,2479049,2479049_49488,ELQ,3426,0,0,90,0,0
49488,2469416,2469416_49488,DK1,3426,0,0,27,1,0
49488,2469421,2469421_49488,DK1,3426,0,0,74,0,0
164693,2473673,2473673_164693,ELQ,3426,1,0,90,0,0
164693,2479049,2479049_164693,ELQ,3426,0,0,27,0,0
164693,2469416,2469416_164693,DK1,3426,0,0,90,1,0
164693,2469421,2469421_164693,DK1,3426,0,1,90,1,0
276689,2479049,2479049_276689,ELQ,3426,0,0,45,0,0
123639,2460532,2460532_123639,ELQ,801,0,0,90,0,0
123639,2460572,2460572_123639,ELQ,801,1,0,90,0,0
123639,2469208,2469208_123639,ELQ,801,1,0,87,0,0
123639,2473659,2473659_123639,ELQ,801,0,0,90,0,0
123639,2479056,2479056_123639,ELQ,801,0,0,90,0,0
59000,2460577,2460577_59000,ELQ,7769,0,0,90,0,0
59000,2460584,2460584_59000,ELQ,7769,0,0,90,0,0
59000,2479057,2479057_59000,ELQ,7769,0,0,90,0,0
4763,2469421,2469421_4763,DK1,5817,0,0,27,0,0
23410,2469419,2469419_23410,DK1,2778,0,0,65,1,0
3975,2477408,2477408_3975,ELQ,1506,0,0,75,0,0
264576,2469420,2469420_264576,DK1,5724,0,0,8,0,0
75568,2469416,2469416_75568,DK1,5724,1,0,84,0,0
43012,2469416,2469416_43012,DK1,5724,0,0,90,0,0
75568,2469420,2469420_75568,DK1,5724,0,0,82,0,0
43012,2469420,2469420_43012,DK1,5724,1,0,90,0,0
15039,2469416,2469416_15039,DK1,5724,0,0,45,1,0
15039,2469420,2469420_15039,DK1,5724,0,0,75,0,0
95472,2460532,2460532_95472,ELQ,801,0,0,30,0,0
95472,2469208,2469208_95472,ELQ,801,0,0,3,0,0
95472,2473659,2473659_95472,ELQ,801,0,0,90,0,0
50691,2469416,2469416_50691,DK1,5724,0,0,90,1,0
29390,2469416,2469416_29390,DK1,5724,0,1,90,1,0
29390,2469420,2469420_29390,DK1,5724,0,0,90,0,0
50691,2469420,2469420_50691,DK1,5724,1,1,90,0,0
22176,2469416,2469416_22176,DK1,5724,0,0,90,0,0
22176,2469420,2469420_22176,DK1,5724,0,0,90,0,0
253210,2469416,2469416_253210,DK1,5724,0,0,6,0,0
253210,2469420,2469420_253210,DK1,5724,0,0,1,0,0
23111,2469416,2469416_23111,DK1,5724,0,0,90,0,0
23111,2469420,2469420_23111,DK1,5724,0,0,90,0,0
61335,2469416,2469416_61335,DK1,5724,0,0,90,0,0
44423,2469420,2469420_44423,DK1,5724,0,0,15,0,0
61335,2469420,2469420_61335,DK1,5724,0,0,90,0,0
100980,2469416,2469416_100980,DK1,5724,0,0,90,0,0
42366,2469416,2469416_42366,DK1,5724,0,0,90,0,0
100980,2469420,2469420_100980,DK1,5724,0,0,90,0,0
42366,2469420,2469420_42366,DK1,5724,0,0,90,1,0
103444,2460520,2460520_103444,ELQ,3832,0,0,90,0,0
103444,2460559,2460559_103444,ELQ,3832,0,0,90,0,0
112822,2469416,2469416_112822,DK1,5724,0,0,90,0,0
112822,2469420,2469420_112822,DK1,5724,0,0,90,0,0
46010,2479059,2479059_46010,ELQ,24326,0,0,90,1,0
78953,2469416,2469416_78953,DK1,5724,0,0,45,0,0
46972,2460618,2460618_46972,CLQ,371,0,0,15,0,0
46972,2460604,2460604_46972,CLQ,371,2,0,74,0,0
46972,2478433,2478433_46972,CLQ,371,0,1,45,0,0
149579,2479066,2479066_149579,ELQ,206,0,0,14,0,0
149579,2469422,2469422_149579,DK1,206,0,0,60,0,0
217728,2469415,2469415_217728,DK1,206,0,0,65,0,0
148367,2479066,2479066_148367,ELQ,206,0,0,5,0,0
253316,2479066,2479066_253316,ELQ,206,0,0,90,0,0
148367,2469415,2469415_148367,DK1,206,0,0,69,1,0
148367,2469422,2469422_148367,DK1,206,0,0,67,0,0
253316,2469415,2469415_253316,DK1,206,0,0,21,1,0
253316,2469422,2469422_253316,DK1,206,1,0,23,0,0
15052,2479066,2479066_15052,ELQ,206,0,0,90,0,0
135209,2479066,2479066_135209,ELQ,206,0,0,5,0,0
15052,2469415,2469415_15052,DK1,206,0,0,90,0,0
15052,2469422,2469422_15052,DK1,206,0,0,90,0,0
135209,2469415,2469415_135209,DK1,206,0,0,90,0,0
135209,2469422,2469422_135209,DK1,206,0,1,90,0,0
22474,2479066,2479066_22474,ELQ,206,0,0,85,0,0
22474,2469415,2469415_22474,DK1,206,0,1,90,0,0
22474,2469422,2469422_22474,DK1,206,0,0,90,0,0
140678,2469197,2469197_140678,ELQ,1101,0,0,90,1,0
140678,2473643,2473643_140678,ELQ,1101,0,1,71,0,0
140678,2479047,2479047_140678,ELQ,1101,0,1,90,0,0
135208,2479066,2479066_135208,ELQ,206,0,0,90,0,0
135208,2469415,2469415_135208,DK1,206,0,0,90,0,0
135208,2469422,2469422_135208,DK1,206,0,0,90,0,0
197304,2469422,2469422_197304,DK1,206,0,0,9,0,0
14960,2479066,2479066_14960,ELQ,206,0,0,90,0,0
14960,2469415,2469415_14960,DK1,206,0,0,90,0,0
48015,2479066,2479066_48015,ELQ,206,0,0,90,0,0
48015,2469415,2469415_48015,DK1,206,0,0,90,0,0
48015,2469422,2469422_48015,DK1,206,0,0,90,0,0
148345,2469189,2469189_148345,ELQ,3426,0,0,90,0,0
148345,2473673,2473673_148345,ELQ,3426,0,0,90,1,0
148345,2479049,2479049_148345,ELQ,3426,0,0,63,0,0
148345,2469416,2469416_148345,DK1,3426,0,0,90,0,0
148345,2469421,2469421_148345,DK1,3426,0,0,90,0,0
288549,2473673,2473673_288549,ELQ,3426,0,0,23,0,0
288549,2469421,2469421_288549,DK1,3426,0,0,31,0,0
20855,2469189,2469189_20855,ELQ,3426,0,0,90,0,0
20855,2469416,2469416_20855,DK1,3426,0,0,59,0,0
157626,2469189,2469189_157626,ELQ,3426,0,0,90,0,0
157626,2473673,2473673_157626,ELQ,3426,0,0,90,0,0
157626,2479049,2479049_157626,ELQ,3426,0,0,90,0,0
157626,2469416,2469416_157626,DK1,3426,0,0,90,0,0
157626,2469421,2469421_157626,DK1,3426,0,0,90,0,0
144904,2469416,2469416_144904,DK1,3426,0,0,31,0,0
144904,2469421,2469421_144904,DK1,3426,0,0,59,0,0
51529,2479066,2479066_51529,ELQ,206,0,0,90,1,0
139440,2469415,2469415_139440,DK1,206,0,0,79,0,0
139440,2469422,2469422_139440,DK1,206,1,0,81,0,0
68980,2479049,2479049_68980,ELQ,3426,0,0,79,0,0
8421,2469189,2469189_8421,ELQ,3426,0,0,90,0,0
41191,2469189,2469189_41191,ELQ,3426,0,0,90,0,0
8421,2473673,2473673_8421,ELQ,3426,0,0,90,0,0
8421,2479049,2479049_8421,ELQ,3426,0,0,90,0,0
8421,2469416,2469416_8421,DK1,3426,0,0,90,0,0
8421,2469421,2469421_8421,DK1,3426,0,0,90,0,0
41191,2473673,2473673_41191,ELQ,3426,0,0,90,0,0
41191,2479049,2479049_41191,ELQ,3426,0,0,45,0,0
41191,2469416,2469416_41191,DK1,3426,0,0,90,0,0
41191,2469421,2469421_41191,DK1,3426,0,0,90,0,0
74960,2469189,2469189_74960,ELQ,3426,0,0,90,0,0
151582,2479066,2479066_151582,ELQ,206,0,0,85,0,0
74960,2473673,2473673_74960,ELQ,3426,0,0,90,0,0
74960,2479049,2479049_74960,ELQ,3426,0,0,90,0,0
74960,2469416,2469416_74960,DK1,3426,0,0,90,0,0
74960,2469421,2469421_74960,DK1,3426,0,0,90,0,0
151582,2469415,2469415_151582,DK1,206,0,0,25,0,0
151582,2469422,2469422_151582,DK1,206,0,1,90,0,0
22459,2469189,2469189_22459,ELQ,3426,0,0,9,0,0
161137,2469189,2469189_161137,ELQ,3426,0,0,81,0,0
22459,2479049,2479049_22459,ELQ,3426,0,0,90,0,0
161137,2473673,2473673_161137,ELQ,3426,0,0,90,0,0
161137,2479049,2479049_161137,ELQ,3426,0,0,11,1,0
161137,2469416,2469416_161137,DK1,3426,0,0,90,1,0
161137,2469421,2469421_161137,DK1,3426,0,0,90,0,0
193257,2477178,2477178_193257,UKR1,23611,0,0,17,0,0
149614,2460523,2460523_149614,ELQ,370,0,0,1,0,0
37773,2460523,2460523_37773,ELQ,370,2,1,90,1,0
37773,2460562,2460562_37773,ELQ,370,3,0,90,0,0
37773,2469214,2469214_37773,ELQ,370,0,0,75,0,0
37773,2473672,2473672_37773,ELQ,370,1,1,72,0,0
37773,2479068,2479068_37773,ELQ,370,0,0,71,1,0
37677,2469214,2469214_37677,ELQ,370,0,0,15,0,0
158938,2460523,2460523_158938,ELQ,370,0,0,40,0,0
37677,2473672,2473672_37677,ELQ,370,0,0,18,0,0
37677,2479068,2479068_37677,ELQ,370,0,0,19,0,0
158938,2460562,2460562_158938,ELQ,370,0,0,28,0,0
276914,2460523,2460523_276914,ELQ,370,0,1,12,0,0
276914,2460562,2460562_276914,ELQ,370,0,0,10,0,0
68321,2460523,2460523_68321,ELQ,370,1,0,89,0,0
68321,2460562,2460562_68321,ELQ,370,0,0,80,0,0
68321,2469214,2469214_68321,ELQ,370,0,0,90,0,0
68321,2473672,2473672_68321,ELQ,370,1,0,90,0,0
68321,2479068,2479068_68321,ELQ,370,0,0,90,0,0
62170,2460523,2460523_62170,ELQ,370,0,0,50,0,0
62170,2469214,2469214_62170,ELQ,370,0,0,90,0,0
62170,2473672,2473672_62170,ELQ,370,0,0,66,0,0
62170,2479068,2479068_62170,ELQ,370,0,0,62,0,0
161484,2469213,2469213_161484,ELQ,987,0,0,21,0,0
14735,2469213,2469213_14735,ELQ,987,0,1,90,0,0
14963,2473673,2473673_14963,ELQ,3426,0,0,67,0,0
14735,2473671,2473671_14735,ELQ,987,0,0,120,0,0
13493,2469213,2469213_13493,ELQ,987,0,0,69,0,0
13493,2473671,2473671_13493,ELQ,987,1,1,77,0,0
199553,2473671,2473671_199553,ELQ,987,0,0,25,0,0
59328,2469213,2469213_59328,ELQ,987,0,1,90,0,0
59328,2473671,2473671_59328,ELQ,987,0,0,120,0,0
12665,2469213,2469213_12665,ELQ,987,0,0,90,1,0
12665,2473671,2473671_12665,ELQ,987,0,0,120,1,0
45611,2460618,2460618_45611,CLQ,371,0,0,74,0,0
45611,2460604,2460604_45611,CLQ,371,0,0,61,0,0
45611,2478433,2478433_45611,CLQ,371,0,0,15,1,0
35587,2460618,2460618_35587,CLQ,371,0,0,75,0,0
59142,2477178,2477178_59142,UKR1,23611,0,0,73,1,0
164575,2469213,2469213_164575,ELQ,987,0,0,90,0,0
164575,2473671,2473671_164575,ELQ,987,0,0,95,1,0
124495,2469869,2469869_124495,BE1,204,0,0,1,0,0
62457,2469411,2469411_62457,DK1,20100,1,0,90,0,0
62457,2469417,2469417_62457,DK1,20100,1,0,90,0,0
161617,2469411,2469411_161617,DK1,20100,0,0,6,0,0
73323,2478433,2478433_73323,CLQ,371,0,0,63,0,0
161617,2469417,2469417_161617,DK1,20100,1,0,60,0,0
23496,2469411,2469411_23496,DK1,20100,0,0,2,0,0
23076,2469411,2469411_23076,DK1,20100,0,0,63,0,0
23076,2469417,2469417_23076,DK1,20100,0,0,74,0,0
71701,2469411,2469411_71701,DK1,20100,0,0,90,1,0
126610,2469411,2469411_126610,DK1,20100,0,1,84,0,0
71701,2469417,2469417_71701,DK1,20100,0,0,90,0,0
22515,2469411,2469411_22515,DK1,20100,0,0,90,0,0
22515,2469417,2469417_22515,DK1,20100,0,1,87,1,0
37623,2469417,2469417_37623,DK1,20100,0,0,3,0,0
58933,2477177,2477177_58933,UKR1,4482,0,0,45,0,0
97808,2477177,2477177_97808,UKR1,4482,0,0,20,0,0
23201,2469411,2469411_23201,DK1,20100,0,1,90,0,0
23201,2469417,2469417_23201,DK1,20100,0,1,90,0,0
46504,2477177,2477177_46504,UKR1,4482,1,0,90,0,0
278857,2477177,2477177_278857,UKR1,4482,0,0,45,0,0
156137,2477177,2477177_156137,UKR1,4482,0,0,45,1,0
56698,2477177,2477177_56698,UKR1,4482,0,0,90,0,0
57901,2477176,2477176_57901,UKR1,2783,0,0,90,0,0
94928,2477177,2477177_94928,UKR1,4482,1,0,90,0,0
58606,2478427,2478427_58606,CLQ,339,0,0,90,0,0
58606,2477176,2477176_58606,UKR1,339,0,0,8,0,0
82599,2477177,2477177_82599,UKR1,4482,0,0,70,0,0
45343,2477177,2477177_45343,UKR1,4482,0,0,45,0,0
114658,2477177,2477177_114658,UKR1,4482,0,0,90,0,0
20853,2469411,2469411_20853,DK1,20100,0,0,88,0,0
20853,2469417,2469417_20853,DK1,20100,0,0,90,0,0
22898,2469411,2469411_22898,DK1,20100,0,0,90,0,0
22898,2469417,2469417_22898,DK1,20100,0,0,90,0,0
96006,2469417,2469417_96006,DK1,20100,0,0,30,0,0
139943,2477177,2477177_139943,UKR1,4482,0,0,90,0,0
88879,2477177,2477177_88879,UKR1,4482,0,0,90,0,0
78576,2469411,2469411_78576,DK1,20100,0,0,90,0,0
78576,2469417,2469417_78576,DK1,20100,0,0,90,0,0
23523,2469411,2469411_23523,DK1,20100,0,0,90,0,0
23523,2469417,2469417_23523,DK1,20100,0,0,90,1,0
60979,2469190,2469190_60979,ELQ,10690,1,1,90,0,0
99863,2473661,2473661_99863,ELQ,10690,1,0,90,0,0
99863,2479058,2479058_99863,ELQ,10690,0,0,45,0,0
99863,2477182,2477182_99863,UKR1,10690,0,0,45,0,0
203074,2473661,2473661_203074,ELQ,10690,0,0,61,0,0
203074,2477182,2477182_203074,UKR1,10690,0,0,14,0,0
37303,2469190,2469190_37303,ELQ,10690,1,0,60,0,0
37303,2473661,2473661_37303,ELQ,10690,0,1,45,0,0
37303,2479058,2479058_37303,ELQ,10690,0,0,45,0,0
37303,2477182,2477182_37303,UKR1,10690,1,0,90,0,0
85430,2469190,2469190_85430,ELQ,10690,0,1,30,0,0
207877,2479058,2479058_207877,ELQ,10690,0,0,31,0,0
207877,2477182,2477182_207877,UKR1,10690,0,0,32,1,0
85430,2473661,2473661_85430,ELQ,10690,0,0,45,1,0
59896,2469190,2469190_59896,ELQ,10690,0,0,90,0,0
59896,2473661,2473661_59896,ELQ,10690,0,0,90,0,0
59896,2479058,2479058_59896,ELQ,10690,0,0,90,0,0
59896,2477182,2477182_59896,UKR1,10690,0,0,90,0,0
94923,2469190,2469190_94923,ELQ,10690,0,0,90,0,0
94923,2473661,2473661_94923,ELQ,10690,0,0,90,0,0
94923,2479058,2479058_94923,ELQ,10690,0,0,90,0,0
94923,2477182,2477182_94923,UKR1,10690,0,0,90,1,0
123366,2477177,2477177_123366,UKR1,4482,0,0,90,0,0
43393,2469190,2469190_43393,ELQ,10690,0,0,45,0,0
43393,2473661,2473661_43393,ELQ,10690,0,0,90,1,0
43393,2477182,2477182_43393,UKR1,10690,0,0,90,1,0
86931,2479063,2479063_86931,ELQ,6992,0,0,90,0,0
86931,2477178,2477178_86931,UKR1,6992,0,0,23,0,0
58238,2469190,2469190_58238,ELQ,10690,0,0,90,0,0
58238,2473661,2473661_58238,ELQ,10690,0,0,90,0,0
58238,2479058,2479058_58238,ELQ,10690,1,0,90,0,0
58238,2477182,2477182_58238,UKR1,10690,0,0,90,0,0
59322,2469190,2469190_59322,ELQ,10690,0,1,90,0,0
59322,2473661,2473661_59322,ELQ,10690,0,1,29,0,0
59322,2479058,2479058_59322,ELQ,10690,0,0,75,0,0
59322,2477182,2477182_59322,UKR1,10690,0,0,76,0,0
330574,2469190,2469190_330574,ELQ,10690,0,0,15,1,0
107803,2469190,2469190_107803,ELQ,10690,0,0,90,0,0
107803,2473661,2473661_107803,ELQ,10690,0,0,25,0,0
107803,2479058,2479058_107803,ELQ,10690,0,0,90,0,0
107803,2477182,2477182_107803,UKR1,10690,0,0,90,0,0
59973,2469190,2469190_59973,ELQ,10690,0,0,90,1,0
59973,2473661,2473661_59973,ELQ,10690,0,0,90,1,0
59973,2479058,2479058_59973,ELQ,10690,0,0,90,0,0
59973,2477182,2477182_59973,UKR1,10690,0,0,90,1,0
50346,2479058,2479058_50346,ELQ,10690,0,0,90,0,0
48764,2469411,2469411_48764,DK1,20100,0,0,27,0,0
48764,2469417,2469417_48764,DK1,20100,0,0,16,0,0
80312,2469190,2469190_80312,ELQ,10690,0,0,90,0,0
80312,2473661,2473661_80312,ELQ,10690,0,0,90,0,0
80312,2477182,2477182_80312,UKR1,10690,0,0,90,0,0
13561,2460618,2460618_13561,CLQ,371,0,0,90,0,0
13561,2460604,2460604_13561,CLQ,371,0,0,90,0,0
13561,2478433,2478433_13561,CLQ,371,0,0,75,0,0
193867,2460604,2460604_193867,CLQ,371,0,0,16,0,0
120977,2460618,2460618_120977,CLQ,371,1,0,90,0,0
120977,2460604,2460604_120977,CLQ,371,0,1,90,0,0
120977,2478433,2478433_120977,CLQ,371,1,0,90,0,0
44741,2460604,2460604_44741,CLQ,371,0,0,29,0,0
44741,2478433,2478433_44741,CLQ,371,0,0,45,1,0
62008,2460618,2460618_62008,CLQ,371,0,0,90,0,0
62008,2460604,2460604_62008,CLQ,371,0,0,90,0,0
62008,2478433,2478433_62008,CLQ,371,0,0,90,0,0
36025,2460618,2460618_36025,CLQ,371,0,0,90,0,0
36025,2460604,2460604_36025,CLQ,371,0,1,90,0,0
36025,2478433,2478433_36025,CLQ,371,0,0,90,0,0
108878,2460604,2460604_108878,CLQ,371,0,0,29,0,0
108878,2478433,2478433_108878,CLQ,371,0,0,90,0,0
200467,2469411,2469411_200467,DK1,20100,0,0,90,0,0
200467,2469417,2469417_200467,DK1,20100,0,0,90,0,0
62246,2460618,2460618_62246,CLQ,371,0,0,90,0,0
62246,2460604,2460604_62246,CLQ,371,0,0,61,0,0
62246,2478433,2478433_62246,CLQ,371,0,0,27,0,0
37428,2460618,2460618_37428,CLQ,371,0,0,90,0,0
37428,2460604,2460604_37428,CLQ,371,0,1,90,0,0
37428,2478433,2478433_37428,CLQ,371,0,0,90,1,0
139208,2460618,2460618_139208,CLQ,371,0,0,90,0,0
139208,2460604,2460604_139208,CLQ,371,2,0,90,0,0
139208,2478433,2478433_139208,CLQ,371,0,0,90,0,0
81831,2460618,2460618_81831,CLQ,371,0,1,90,0,0
81831,2460604,2460604_81831,CLQ,371,0,0,90,0,0
81831,2478433,2478433_81831,CLQ,371,0,0,44,0,1
52570,2460618,2460618_52570,CLQ,371,0,0,90,0,0
52570,2460604,2460604_52570,CLQ,371,0,0,90,0,0
52570,2478433,2478433_52570,CLQ,371,0,0,90,0,0
43332,2477181,2477181_43332,UKR1,2740,0,0,25,0,0
59083,2477181,2477181_59083,UKR1,2740,0,0,45,0,0
59150,2477181,2477181_59150,UKR1,2740,0,0,65,0,0
39253,2479063,2479063_39253,ELQ,6992,0,0,41,0,0
39253,2477178,2477178_39253,UKR1,6992,0,0,45,0,0
122088,2477181,2477181_122088,UKR1,2740,0,0,90,0,0
24010,2469190,2469190_24010,ELQ,10690,0,0,75,0,0
24010,2473661,2473661_24010,ELQ,10690,0,0,65,0,0
24010,2479058,2479058_24010,ELQ,10690,0,0,90,0,0
24010,2477182,2477182_24010,UKR1,10690,0,0,58,0,0
106632,2477181,2477181_106632,UKR1,2740,0,0,90,0,0
58150,2477181,2477181_58150,UKR1,2740,0,0,45,0,0
58252,2477177,2477177_58252,UKR1,4482,0,0,90,1,0
201671,2477181,2477181_201671,UKR1,2740,0,0,90,0,0
82608,2479058,2479058_82608,ELQ,10690,0,0,59,1,0
59129,2477181,2477181_59129,UKR1,2740,0,0,90,0,0
82608,2477182,2477182_82608,UKR1,10690,0,0,45,0,0
86466,2477181,2477181_86466,UKR1,2740,0,0,90,0,0
35607,2477181,2477181_35607,UKR1,2740,0,0,90,1,0
58930,2477181,2477181_58930,UKR1,2740,0,0,90,0,0
57869,2477181,2477181_57869,UKR1,2740,0,0,85,0,0
77847,2477181,2477181_77847,UKR1,2740,0,0,90,0,0
60767,2469213,2469213_60767,ELQ,987,2,0,69,0,0
60767,2473671,2473671_60767,ELQ,987,0,1,77,0,0
24670,2469190,2469190_24670,ELQ,10690,0,0,45,0,0
24670,2473661,2473661_24670,ELQ,10690,1,0,90,0,0
24670,2479058,2479058_24670,ELQ,10690,0,0,90,0,0
12663,2469213,2469213_12663,ELQ,987,0,0,90,0,0
12663,2473671,2473671_12663,ELQ,987,1,0,120,0,0
30668,2460618,2460618_30668,CLQ,371,0,0,16,0,0
36149,2477181,2477181_36149,UKR1,2740,0,0,5,0,0
21334,2469213,2469213_21334,ELQ,987,0,0,90,0,0
21334,2473671,2473671_21334,ELQ,987,0,0,120,1,0
23817,2469213,2469213_23817,ELQ,987,0,0,90,0,0
23817,2473671,2473671_23817,ELQ,987,0,0,120,0,0
131553,2477177,2477177_131553,UKR1,6993,0,0,85,0,0
103539,2479066,2479066_103539,ELQ,206,0,0,90,0,0
269374,2477177,2477177_269374,UKR1,6993,0,0,90,0,0
103539,2469415,2469415_103539,DK1,206,0,0,90,1,0
103539,2469422,2469422_103539,DK1,206,0,0,90,0,0
277777,2477177,2477177_277777,UKR1,6993,0,0,90,0,0
120967,2469213,2469213_120967,ELQ,987,0,0,21,0,0
120967,2473671,2473671_120967,ELQ,987,0,0,43,0,0
89556,2477177,2477177_89556,UKR1,6993,0,0,5,0,0
212243,2477177,2477177_212243,UKR1,6993,0,0,90,0,0
13919,2469213,2469213_13919,ELQ,987,0,0,90,1,0
13919,2473671,2473671_13919,ELQ,987,0,0,120,0,0
207889,2479058,2479058_207889,ELQ,10690,0,0,15,0,0
55573,2469213,2469213_55573,ELQ,987,0,0,90,0,0
55573,2473671,2473671_55573,ELQ,987,0,0,120,1,0
58035,2477177,2477177_58035,UKR1,6993,0,0,90,1,0
91479,2477177,2477177_91479,UKR1,6993,0,0,9,0,0
43288,2477177,2477177_43288,UKR1,6993,0,0,90,0,0
59434,2477177,2477177_59434,UKR1,6993,0,0,90,0,0
85938,2477177,2477177_85938,UKR1,6993,0,0,81,0,0
59022,2477177,2477177_59022,UKR1,6993,0,0,90,0,0
58103,2477180,2477180_58103,UKR1,6994,0,0,45,0,0
167556,2477177,2477177_167556,UKR1,6993,1,0,90,0,0
34773,2477180,2477180_34773,UKR1,6994,0,0,90,0,0
242854,2477180,2477180_242854,UKR1,6994,0,0,90,0,0
59249,2477180,2477180_59249,UKR1,6994,0,0,45,0,0
325221,2477180,2477180_325221,UKR1,6994,0,0,90,0,0
127770,2460598,2460598_127770,CLQ,12469,0,0,90,1,0
127770,2460612,2460612_127770,CLQ,12469,0,0,90,0,0
58961,2477180,2477180_58961,UKR1,6994,0,0,90,0,0
248931,2477180,2477180_248931,UKR1,6994,0,0,12,0,0
109314,2477180,2477180_109314,UKR1,6994,0,0,90,0,0
24032,2477180,2477180_24032,UKR1,6994,0,0,90,0,0
193078,2473671,2473671_193078,ELQ,987,0,0,43,0,0
59024,2477180,2477180_59024,UKR1,6994,0,0,90,0,0
52380,2460523,2460523_52380,ELQ,370,1,1,90,0,0
12804,2460523,2460523_12804,ELQ,370,0,0,78,0,0
52380,2460562,2460562_52380,ELQ,370,0,2,62,0,0
52380,2469214,2469214_52380,ELQ,370,0,0,90,1,0
52380,2473672,2473672_52380,ELQ,370,0,1,90,1,0
52380,2479068,2479068_52380,ELQ,370,0,0,90,0,0
12804,2460562,2460562_12804,ELQ,370,0,0,80,0,0
12804,2469214,2469214_12804,ELQ,370,0,0,88,0,0
12804,2473672,2473672_12804,ELQ,370,0,0,24,0,0
12804,2479068,2479068_12804,ELQ,370,0,0,71,0,0
91259,2477180,2477180_91259,UKR1,6994,0,0,78,0,0
28809,2460523,2460523_28809,ELQ,370,0,0,90,0,0
95986,2460562,2460562_95986,ELQ,370,0,0,10,0,0
28809,2460562,2460562_28809,ELQ,370,0,0,90,0,0
28809,2469214,2469214_28809,ELQ,370,0,0,90,0,0
28809,2473672,2473672_28809,ELQ,370,0,0,90,0,0
28809,2479068,2479068_28809,ELQ,370,0,0,90,0,0
95986,2469214,2469214_95986,ELQ,370,0,0,2,0,0
