id,away_club_id,away_club_goals
3098056,12,1
3098057,506,1
3098058,985,1
3098067,873,3
3098068,1148,1
3098069,1132,1
3098070,1123,4
3098071,281,3
3098072,2436,0
3098073,931,3
3098074,631,2
3098075,164,2
3098076,641,6
3098077,1003,3
3098078,1010,4
3098079,1039,0
3098080,180,5
3098081,22,10
3098082,512,2
3098548,30698,4
3098549,55686,0
3098550,23611,6
3098551,2477,3
3098552,9007,2
3098553,49364,3
3098554,6422,1
3098555,16239,3
3098556,18303,0
3098633,5784,2
3098634,12275,3
3098635,5781,1
3098636,5925,1
3098637,5817,3
3098638,22235,6
3098639,20108,3
3098640,5714,11
3098641,49675,2
3098642,5818,2
3098643,9023,1
3098644,5767,1
3098645,1177,3
3098646,19657,9
3098647,3426,11
3098648,1842,5
3098649,678,2
3098650,5091,6
3098651,23297,3
3098652,173,4
3098653,67611,1
3098654,5724,5
3098655,21006,3
3098656,443,4
3098657,5733,3
3098658,5776,7
3098659,260,1
3098660,15,3
3098661,409,3
3098662,195,0
3098663,40,0
3098664,964,1
3098665,58,0
3098666,36,1
3098667,10625,0
3098668,2740,2
3098669,5,1
3098670,150,0
3098671,124,2
3098672,232,0
3098673,24,2
3098674,429,1
3098675,10217,1
3098676,496,0
3098677,3057,1
3098678,16704,1
3098679,1322,1
3098680,22220,2
3098681,631,1
3098682,713,2
3098683,1091,4
3098684,11107,0
3098685,273,0
3098686,338,2
3098687,368,1
3098688,19771,1
3098689,114,0
3098690,1184,1
3098691,244,2
3098692,398,1
3098693,1050,3
3098694,170,1
3098695,853,0
3098696,683,1
3098697,336,2
3098698,11,3
3098699,365,0
3098700,419,2
3098701,190,2
3098702,62,0
3098703,23826,3
3098704,371,1
3098705,2156,2
3098706,31614,0
3098707,15,2
3098708,31614,1
3098709,195,0
3098710,371,0
3098711,40,1
3098712,62,1
3098713,36,2
3098714,419,2
3098715,2740,1
3098716,11,1
3098717,150,2
3098718,683,2
3098719,232,0
3098720,170,0
3098721,429,0
3098722,398,3
3098723,496,1
3098724,1184,4
3098725,16704,1
3098726,19771,0
3098727,22220,1
3098728,338,2
3098729,713,1
3098730,11107,2
3098731,631,1
3098732,1091,0
3098733,1322,1
3098734,273,1
3098735,3057,1
3098736,368,3
3098737,10217,1
3098738,114,1
3098739,24,3
3098740,244,1
3098741,124,3
3098742,1050,0
3098743,5,1
3098744,853,1
3098745,10625,1
3098746,336,0
3098747,58,0
3098748,365,1
3098749,190,0
3098750,964,1
3098751,409,5
3098752,23826,1
3098753,260,0
3098754,2156,0
3098755,2156,2
3098756,31614,1
3098757,23826,0
3098758,371,1
3098759,190,0
3098760,62,0
3098761,365,0
3098762,419,0
3098763,336,6
3098764,11,3
3098765,853,2
3098766,683,0
3098767,1050,0
3098768,170,2
3098769,244,0
3098770,398,0
3098771,114,3
3098772,1184,2
3098773,368,0
3098774,19771,1
3098775,273,1
3098776,338,1
3098777,1091,0
3098778,11107,0
3098779,232,0
3098780,124,0
3098781,429,3
3098782,24,2
3098783,496,1
3098784,10217,0
3098785,16704,0
3098786,3057,0
3098787,22220,0
3098788,1322,1
3098789,713,3
3098790,631,2
3098791,15,5
3098792,260,1
3098793,195,1
3098794,409,2
3098795,40,1
3098796,964,0
3098797,36,0
3098798,58,0
3098799,2740,0
3098800,10625,0
3098801,150,0
3098802,5,1
3099213,498,1
3099214,172,0
3099215,520,1
3099216,1245,0
3099217,58,0
3099218,601,0
3099219,3508,1
3099220,475,2
3099221,601,2
3099222,172,1
3099223,2861,2
3099224,29228,0
3099225,1096,0
3099226,2282,4
3099227,3057,1
3099228,1184,5
3099229,1245,3
3099230,3508,0
3099231,28643,3
3099232,498,1
3099233,520,0
3099234,475,0
3099235,3057,3
3099236,157,2
3099237,172,1
3099238,1096,2
3099239,601,3
3099240,29228,1
3099241,2861,1
3099242,58,2
3099243,2282,1
3099244,1184,5
3099245,28643,1
3099246,3057,0
3099247,475,1
3099248,498,1
3099249,1245,1
3099250,520,2
3099251,157,4
3099252,3508,2
3099253,172,1
3099254,29228,2
3099255,601,1
3099256,2861,0
3099257,2282,2
3099258,1184,1
3099259,58,1
3099260,1096,1
3099261,2861,0
3099262,157,1
3099263,475,0
3099264,28643,2
3099265,520,0
3099266,1184,4
3099267,498,1
3099268,3057,1
3099269,172,1
3099270,2282,1
3099271,29228,1
3099272,601,1
3099273,1096,2
3099274,58,2
3099275,1245,0
3099276,3508,1
3100098,2696,0
3100099,1083,1
3100100,3714,0
3100101,2410,3
3100102,3725,2
3100103,964,2
3100104,16704,4
3100105,121,1
3100168,11127,2
3100169,2700,1
3100170,2698,2
3100171,28095,0
3100172,14589,1
3100173,932,3
3100174,232,1
3100175,16704,3
3100201,1091,3
3100202,2671,2
3100203,169,0
3100204,6418,1
3100205,265,3
3100206,3999,0
3100207,6676,1
3100208,2672,0
3102739,666,6
3102746,6638,1
3102747,29271,0
3102748,2855,0
3102749,16486,5
3102750,630,2
3102751,24420,6
3102752,11590,0
3102753,2502,0
3102754,171,4
3102755,52397,1
3104584,441,0
3104585,4603,0
3104586,605,0
3104587,653,0
3104588,2672,0
3104589,2441,0
3104590,3999,2
3104591,683,1
3104592,6418,0
3104593,2671,1
3104594,2441,3
3104595,128,0
3104596,3060,2
3104597,6676,0
3104598,1091,1
3104599,169,2
3104600,605,0
3104601,2672,1
3104602,265,1
3104603,653,1
3104604,441,0
3104605,2671,0
3104606,683,1
3104607,4603,0
3105223,9073,3
3105224,47,10
3105225,41197,0
3105226,5219,1
3105227,8699,3
3105228,3392,5
3105229,1837,2
3105230,37772,0
3105231,35415,4
3105232,37276,7
3105233,3993,3
3105234,21957,4
3105235,3706,0
3105236,60949,2
3105237,5220,3
3105238,21851,5
3106416,2414,3
3106417,678,5
3106418,5817,2
3106419,173,2
3106420,206,4
3106421,1053,5
3106422,190,3
3106423,5818,2
3106424,3426,1
3106425,865,2
3106426,5724,1
3106427,19657,3
3106428,443,2
3106429,2778,4
3106430,1177,0
3106431,22235,4
3106639,7052,3
3106640,4030,0
3106641,33593,1
3106642,15447,0
3106643,24420,0
3106644,4542,3
3106645,993,4
3106646,13225,1
3106647,2448,5
3106648,11596,0
3106649,2687,0
3107169,385,3
3107617,2410,1
3107618,3729,1
3107619,3714,1
3107620,3725,0
3107621,964,1
3107622,121,0
3107623,1083,1
3107624,2696,1
3108457,2671,2
3108458,47,3
3108459,3999,1
3108460,8699,1
3108461,265,1
3108462,37276,2
3108463,605,1
3108464,5220,1
3108465,2672,0
3108466,1837,1
3108467,441,1
3108468,3993,1
3108469,653,0
3108470,5219,1
3108471,4603,0
3108472,3392,1
3108477,3060,6
3108478,65024,0
3108479,2441,4
3108480,60949,1
3108481,6418,0
3108482,37339,2
3108483,1091,2
3108484,21851,1
3108485,683,2
3108486,50713,0
3108487,6676,1
3108488,37125,0
3108489,5572,0
3108490,128,1
3108491,169,4
3108492,9073,1
3108851,2671,0
3108852,3060,8
3108853,3999,7
3108854,2441,3
3108855,265,2
3108856,6418,0
3108857,605,2
3108858,1091,6
3108859,2672,1
3108860,683,2
3108861,441,1
3108862,6676,4
3108863,653,3
3108864,128,0
3108865,4603,4
3108866,169,2
3109308,3804,0
3109309,3459,0
3110064,28095,1
3110065,121,0
3110066,14589,1
3110067,11127,0
3110068,232,3
3110069,2700,0
3110070,16704,1
3110071,932,1
3111517,2410,2
3111518,1083,1
3111519,3714,0
3111520,2696,1
3111521,2698,0
3111522,964,0
3111523,3729,3
3111524,3725,1
3112794,385,3
3112795,28378,1
3112796,723,1
3112797,499,2
3112798,10803,0
3112799,10790,1
3112800,1435,0
3112801,7474,2
3112802,33424,3
3112803,1268,1
3112804,1269,5
3112805,1228,0
3112806,192,1
3112807,1426,0
3112808,306,3
3112809,235,3
3112895,1181,1
3112896,1123,1
3112897,703,2
3112898,22,2
3112899,931,0
3112900,873,0
3112901,148,3
3113744,169,0
3113745,6418,2
3113746,2441,2
3113747,3999,2
3113748,128,2
3113749,1091,2
3113750,683,0
3113751,6676,2
3113752,653,0
3113753,2672,2
3113754,605,0
3113755,3060,2
3113756,6676,1
3113757,265,0
3113758,2671,1
3113759,441,0
3113761,1091,1
3113762,6418,0
3113763,2441,0
3113764,4603,1
3113765,3999,0
3113766,683,1
3113767,441,0
3113768,128,1
3113769,2671,0
3113770,169,1
3113771,653,1
3113772,3060,2
3113773,6418,1
3113774,6676,0
3113775,265,1
3113776,441,1
3113777,4603,0
3113778,2441,1
3113779,128,0
3113780,2672,0
3113781,683,2
3113782,605,2
3113783,3999,0
3113864,180,5
3114071,6993,1
3114072,23611,2
3114073,60551,3
3114074,2740,2
3114075,10690,6
3114076,338,3
3114077,18105,1
3114078,2477,1
3114079,9007,0
3114080,16239,0
3114081,10690,0
3114082,2477,0
3114083,6992,0
3114084,23611,1
3114085,338,2
3114086,2740,2
3114087,18105,1
3114088,660,1
3114089,6993,1
3114090,18303,3
3117057,2861,0
3117058,2282,1
3117059,475,4
3117060,498,0
3117061,28643,0
3117062,157,0
3117063,3057,2
3117064,1184,0
3117065,3508,3
3117066,1245,0
3117067,601,2
3117068,29228,2
3117069,520,2
3117070,1096,0
3117071,58,2
3117072,172,4
3117073,157,2
3117074,520,1
3117075,29228,0
3117076,2861,1
3117077,475,3
3117078,3057,0
3117079,1184,1
3117080,28643,0
3117081,2282,1
3117082,601,1
3117083,3508,0
3117084,498,0
3117085,3057,1
3117086,1096,3
3117087,172,1
3117088,1245,0
3117169,157,0
3117170,2282,0
3117171,29228,0
3117172,475,0
3117173,28643,2
3117174,58,1
3117175,2861,0
3117176,3508,1
3117177,520,1
3117178,58,1
3117179,498,1
3117180,601,0
3117181,1184,2
3117182,1096,1
3117183,2861,1
3117184,172,1
3118250,28095,1
3118251,14589,2
3118252,2700,0
3118253,932,3
3118254,121,0
3118255,16704,2
3118256,964,1
3118257,232,1
3118258,3714,1
3118259,49702,0
3118260,3729,2
3118261,121,0
3118262,12054,0
3118263,16704,2
3118264,2700,0
3118265,964,1
3118582,131,1
3118583,1049,2
3118584,13,1
3118585,418,4
3118586,368,0
3118587,150,1
3118588,366,2
3118589,1050,3
3118590,714,1
3118591,1533,0
3118592,3368,1
3118593,3709,2
3118594,5358,0
3118595,12321,2
3118596,367,2
3118597,681,1
3118598,16492,1
3118599,12697,0
3118600,47880,0
3118601,4542,1
3118602,7052,0
3118603,630,0
3118604,3302,0
3118605,237,1
3118606,2687,0
3118607,2448,2
3118608,11000,0
3118609,993,1
3118610,621,4
3118611,1108,1
3118612,1244,1
3118613,940,0
3118717,24574,1
3118719,23685,0
3118720,2575,1
3118721,23692,2
3118722,23616,2
3118723,13677,0
3118724,3000,0
3118725,3804,2
3118726,3015,1
3118727,3031,2
3118728,23613,2
3118729,23303,0
3118730,17602,1
3118731,6567,1
3118732,44482,4
3118888,8933,1
3118889,3023,0
3118890,3194,0
3118891,3034,1
3118892,1192,3
3118893,3024,2
3118894,3491,0
3118895,11379,0
3118896,2451,1
3118897,44482,0
3118898,3032,1
3118899,3015,0
3118900,23613,1
3118901,2795,3
3118902,1191,2
3118903,3028,4
3120535,6567,1
3120706,3729,1
3120707,2410,0
3120708,3725,0
3120709,1083,2
3120710,11127,2
3120711,2698,0
3120712,2696,2
3120713,3714,1
3120721,2700,0
3120722,14589,1
3120723,3725,2
3120724,121,0
3120725,232,0
3120726,932,0
3120727,3714,0
3120728,964,0
3121498,678,1
3121499,2414,0
3121500,443,1
3121501,190,0
3121502,173,4
3121503,3426,2
3121504,206,4
3121505,19657,1
3121656,2698,0
3121657,1083,2
3121658,11127,1
3121659,3729,4
3121660,932,1
3121661,16704,0
3121662,232,0
3121663,14589,1
3122156,2410,2
3122157,11127,2
3122158,3714,2
3122159,28095,0
3122160,2698,1
3122161,2696,1
3122162,3729,0
3122163,1083,0
3122164,121,1
3122165,3725,1
3122166,2696,1
3122167,28095,0
3122168,11127,0
3122169,2410,0
3122170,932,1
3122171,964,2
3122172,1083,0
3122173,3714,1
3122174,14589,1
3122175,232,3
3122176,11127,0
3122177,28095,1
3122178,2698,2
3122179,3729,0
3122354,2838,0
3122355,306,3
3122356,235,0
3122357,200,0
3122358,1269,0
3122359,610,5
3122360,133,1
3122361,499,2
3122478,4,0
3122479,15,1
3122480,38,1
3122481,167,1
3122482,27,3
3122483,127,3
3122484,86,7
3122485,82,0
3122551,605,2
3122645,5,0
3122931,148,2
3122932,2963,1
3122933,989,0
3124449,10935,1
3124541,169,2
3124542,3060,1
3124543,653,1
3124544,6676,2
3124545,265,1
3124546,128,0
3124547,1091,1
3124548,6418,1
3126074,18385,6
3126184,2477,5
3126185,2740,0
3126186,338,4
3126187,10690,1
3127377,2671,0
3127378,3999,0
3127379,683,1
3127380,265,1
3127381,605,2
3127382,4603,1
3127383,441,1
3127384,2672,1
3127385,169,1
3127386,6418,2
3127387,653,1
3127388,128,0
3127389,2441,0
3127390,3060,0
3127391,3999,0
3127392,1091,2
3127437,3030,4
3127438,3026,3
3127439,3012,1
3127440,1192,0
3127441,2802,0
3127442,124,3
3127443,3001,1
3127444,1241,0
3127445,3028,0
3127446,3016,0
3127447,2759,2
3127448,3034,1
3127449,1270,0
3127450,2999,0
3127451,3020,2
3127555,12886,1
3128659,1519,4
3128660,3026,1
3129776,281,4
3130832,265,1
3130833,3060,1
3130834,6676,0
3130835,2672,0
3130836,441,1
3130837,4603,0
3130838,605,1
3130839,2671,1
3131100,1090,1
3131959,28457,0
3132929,865,2
3132930,1053,3
3132931,206,2
3132932,3426,4
3132933,430,2
3132934,506,2
3132935,6574,0
3132936,800,2
3132937,20519,0
3132938,6692,1
3132939,4171,2
3132940,5,2
3133269,6711,2
3133947,2696,2
3133948,2410,0
3133949,964,1
3133950,16704,1
3133951,1083,1
3133952,3725,0
3133953,121,2
3133954,2700,1
3134822,2150,3
3135203,418,3
3135799,506,0
3135800,720,1
3135801,583,2
3135802,418,2
3135803,16,0
3135804,27,0
3135805,131,0
3135806,281,3
3135807,33,0
3135808,985,3
3135809,148,1
3135810,1041,1
3135811,12,1
3135812,610,4
3135813,31,3
3135814,13,0
3135835,419,1
3135836,409,1
3135837,46,1
3135838,1184,0
3135839,15,0
3135840,6195,3
3135841,631,2
3135842,24,2
3135843,1049,2
3135844,150,3
3135845,338,2
3135846,368,1
3135847,964,0
3135848,1050,1
3135849,11,0
3135850,294,2
3135861,941,0
3135862,2282,0
3135863,170,0
3135864,62,4
3135865,16704,1
3135866,260,0
3135867,496,0
3135868,660,1
3135869,371,0
3135870,273,3
3135871,683,0
3135872,398,0
3135873,36,1
3135874,336,1
3135875,713,0
3135876,141,0
3136248,2150,7
3136249,6711,6
3136363,475,1
3136364,1245,1
3136365,29228,1
3136366,3508,2
3136367,3057,1
3136368,157,1
3136369,2282,1
3136370,28643,0
3136371,1184,3
3136372,601,1
3136373,520,1
3136374,498,1
3136375,1096,2
3136376,172,1
3136377,58,0
3136378,2861,1
3136570,209,4
3136571,2150,1
3136575,2963,0
3136576,631,0
3136577,281,1
3136578,148,3
3137422,306,1
3137423,385,1
3137424,499,0
3137425,403,3
3139960,3057,1
3139961,28643,2
3139962,475,2
3139963,3508,3
3139964,29228,2
3139965,2282,2
3139966,1245,1
3139967,157,2
3139971,172,0
3139972,1096,2
3139973,498,1
3139974,520,2
3139975,1184,2
3139976,157,1
3139977,58,1
3139978,1245,1
3139979,3057,0
3139980,2861,1
3139981,601,1
3139982,28643,1
3139983,1096,1
3139984,2282,2
3139985,3508,0
3139986,29228,2
3139990,498,1
3139991,172,2
3139992,1245,1
3139993,475,1
3139994,157,1
3139995,1184,1
3139996,58,1
3139997,520,0
3140007,3057,1
3140008,3508,3
3140009,2861,2
3140010,601,6
3140011,498,0
3140012,2282,2
3140013,1096,0
3140014,172,1
3140015,29228,1
3140016,1184,1
3140017,520,1
3140018,28643,1
3140019,475,0
3140020,157,3
3140021,58,2
3140022,1245,1
3140023,601,0
3140024,2861,1
3140025,498,0
3140026,475,1
3140027,2282,4
3140028,3057,2
3140029,172,2
3140030,3508,1
3140031,29228,2
3140032,28643,3
3140033,1096,0
3140034,58,2
3140035,1184,3
3140036,520,1
3140037,1245,2
3140038,157,2
3140998,720,3
3140999,336,5
3141054,234,1
3141055,200,0
3141056,798,2
3141057,1269,2
3141058,1426,4
3141059,1304,0
3141060,383,2
3141061,385,1
3141062,642,0
3141063,132,0
3141064,1090,2
3141065,1268,1
3141066,306,4
3141067,610,2
3141068,202,2
3141069,1426,0
3141070,202,1
3141071,1283,3
3141072,499,1
3141073,403,1
3141074,132,0
3141075,306,2
3141076,1283,0
3141077,200,3
3141078,385,0
3141079,1304,0
3141080,234,1
3141081,1268,2
3141082,383,0
3141083,642,1
3141084,1283,3
3141085,200,1
3141086,798,5
3141087,132,1
3141088,1426,4
3141089,385,0
3141090,383,2
3141091,1269,0
3141092,1268,2
3141093,1090,3
3141094,499,1
3141095,610,0
3141096,798,1
3141097,1269,1
3141098,403,1
3141099,642,0
3141100,1304,1
3141101,798,0
3141102,200,1
3141103,234,0
3141104,383,2
3141105,385,0
3141106,1283,1
3141107,403,2
3141108,132,0
3141109,1426,0
3141110,403,2
3141111,200,5
3141112,385,2
3141113,1090,1
3141114,306,4
3141115,499,3
3141116,202,0
3141117,610,5
3141118,234,1
3141119,642,3
3141120,306,3
3141121,132,0
3141122,202,0
3141123,798,0
3141124,132,1
3141125,1268,1
3141126,1283,0
3141127,383,2
3141128,1426,2
3141129,1269,1
3141130,200,4
3141131,499,2
3141132,403,3
3141133,1090,0
3141134,642,3
3141135,1283,1
3141136,234,1
3141137,1304,1
3141138,642,2
3141139,385,0
3141140,202,0
3141141,1426,1
3141142,1304,2
3141143,798,0
3141144,610,0
3141145,385,2
3141146,499,3
3141147,610,5
3141148,1269,2
3141149,1268,0
3141150,383,1
3141151,1268,0
3141152,200,6
3141153,132,2
3141154,1283,0
3141155,234,2
3141156,383,1
3141157,642,0
3141158,1090,2
3141159,403,4
3141160,234,3
3141161,200,0
3141162,385,0
3141163,306,0
3141164,798,0
3141165,1090,1
3141166,306,0
3141167,610,4
3141168,1269,0
3141169,132,0
3141170,499,0
3141171,798,2
3141172,642,1
3141173,202,1
3141174,1283,1
3141175,1269,0
3141176,1268,3
3141177,1304,1
3141178,1426,1
3141179,383,3
3141180,1268,1
3141181,1283,0
3141182,610,1
3141183,132,1
3141184,200,0
3141185,403,1
3141186,1090,1
3141187,1269,1
3141188,642,1
3141189,1269,0
3141190,306,1
3141191,306,1
3141192,383,3
3141193,798,1
3141194,499,2
3141195,1304,1
3141196,202,2
3141197,234,4
3141198,385,1
3141199,1426,2
3141200,202,0
3141201,234,4
3141202,610,4
3141203,403,2
3141204,1090,2
3141205,499,3
3141206,1304,1
3142739,441,0
3142740,6418,2
3142741,169,1
3142742,683,2
3142743,128,2
3142744,1091,3
3142745,3999,0
3142746,2441,4
3142944,1049,1
3142945,13,1
3142946,366,0
3142947,714,2
3142948,1244,0
3142949,368,3
3142950,681,0
3142959,131,1
3142968,3709,1
3142969,2448,0
3142970,12321,3
3142971,621,1
3142972,418,0
3142973,150,2
3142974,1050,1
3142975,3368,0
3143296,169,1
3143297,1091,1
3143298,683,0
3143299,653,1
3143300,3060,3
3143301,6676,2
3143302,2441,1
3143303,265,0
3146232,683,2
3146233,2672,0
3146234,169,0
3146235,6418,0
3146236,605,0
3146237,3060,1
3146238,6676,0
3146239,265,0
3146240,441,0
3146241,128,0
3146242,2441,2
3146243,605,0
3146244,3060,1
3146245,653,0
3146246,4603,1
3146247,683,2
3146483,2671,0
3146484,1837,0
3146485,128,1
3146486,5220,5
3146487,441,1
3146488,4603,3
3146489,37276,0
3146490,3999,4
3147776,6195,0
3147777,398,5
3147778,506,0
3147779,12,1
3148380,1049,0
3148381,131,0
3148382,150,1
3148383,12321,2
3148384,714,1
3148385,368,1
3148386,418,3
3148387,3709,1
3148586,370,4
3148587,511,0
3148599,6418,2
3148600,169,0
3148601,128,0
3148602,6676,2
3148603,3060,1
3148604,265,0
3148605,2671,0
3148606,1091,1
3150094,336,4
3150465,6567,0
3150466,2451,2
3150467,2578,0
3150468,2760,1
3150469,2795,1
3150470,1519,2
3151073,281,4
3151140,441,1
3151141,3999,0
3151142,265,0
3151143,653,0
3151144,2672,0
3151145,683,1
3151146,4603,2
3151147,605,3
3151158,610,3
3151159,1090,2
3151164,683,3
3151165,1091,1
3151166,6676,1
3151167,2441,1
3151168,3999,1
3151169,169,2
3151170,5220,1
3151171,3060,0
3152983,5,0
3152984,800,3
3152985,398,1
3152986,430,1
3153157,1049,2
3153158,418,1
3153159,150,0
3153160,131,3
3153202,3714,0
3153203,2698,0
3153204,14589,2
3153205,28095,1
3153206,232,1
3153207,932,2
3153208,11127,1
3153209,3729,0
3153210,2696,2
3153211,121,0
3153212,2410,1
3153213,1083,2
3153214,3714,0
3153215,3725,1
3153216,16704,0
3153217,964,1
3153218,3729,1
3153219,2698,1
3153220,932,1
3153221,232,3
3153222,11127,1
3153223,14589,1
3153224,28095,2
3153225,2700,0
3153480,6676,0
3153481,3060,2
3153482,128,1
3153483,6418,0
3153484,169,1
3153485,2441,1
3153486,1091,5
3153487,3999,3
3153488,2672,1
3153489,3060,1
3153490,441,1
3153491,265,0
3153492,4603,1
3153493,605,1
3153494,653,1
3153495,2671,0
3157124,2441,0
3157125,128,0
3157126,4603,0
3157127,683,2
3157128,3999,1
3157129,1091,2
3157130,6418,0
3157131,169,0
3157324,124,0
3157325,3001,1
3158038,2759,6
3158039,2553,0
3158102,43,1
3158103,371,2
3158829,41,2
3158830,23826,2
3158831,2036,4
3158832,86,2
3159140,6676,0
3159141,2672,0
3159142,265,0
3159143,653,0
3159144,3060,0
3159145,2671,1
3159146,605,1
3159147,169,0
3159797,3999,0
3159798,1091,2
3159799,4603,0
3159800,2672,0
3159801,2441,1
3159802,683,3
3159803,128,0
3159804,441,0
3159810,2671,2
3159811,265,3
3159812,6676,1
3159813,653,1
3159814,6418,0
3159815,1091,2
3159816,3060,1
3159817,169,0
3159932,2671,0
3159933,605,0
3159934,4603,0
3159935,2441,3
3159936,2672,0
3159937,683,5
3159938,3999,0
3159939,441,0
3159940,1091,1
3159941,6418,1
3159942,3060,2
3159943,2441,2
3159944,169,2
3159945,128,0
3159946,653,3
3159947,6676,0
3159948,4603,1
3159949,441,0
3159950,265,0
3159951,683,3
3159952,6676,1
3159953,2672,0
3159954,605,2
3159955,2671,1
3159956,683,3
3159957,3999,3
3159958,128,2
3159959,169,0
3159960,653,2
3159961,2441,3
3159962,6418,0
3159963,1091,2
3160364,2451,2
3160365,124,1
3160725,338,0
3160726,631,5
3160727,46,0
3160728,24,1
3160729,294,0
3160730,419,0
3160731,409,0
3160732,6195,1
3160733,16704,1
3160734,1049,1
3160735,62,2
3160736,368,3
3160737,273,0
3160738,11,1
3160739,1050,3
3160740,964,1
3162692,1049,2
3164020,2760,1
3164021,370,2
3165153,610,4
3165651,1083,2
3165652,3729,0
3165653,932,2
3165654,11127,2
3166274,3999,0
3166275,6676,0
3166276,2441,4
3166277,1091,0
3167271,371,3
3167272,2451,0
3167706,173,0
3167707,1053,0
3167761,506,1
3167762,610,2
3167763,720,0
3167764,31,4
3167765,281,0
3167766,148,3
3167767,131,1
3167768,985,0
3167769,6195,0
3167770,11,1
3167771,1049,3
3167772,1050,0
3167773,24,2
3167774,294,0
3167775,631,1
3167776,62,3
3171674,121,1
3171675,2696,0
3171676,2410,2
3171677,1083,0
3171678,3714,2
3171679,3729,0
3171680,964,1
3171681,3725,3
3174348,206,4
3174469,2698,0
3174470,28095,0
3174471,11127,0
3174472,14589,3
3174473,932,3
3174474,16704,1
3174475,2700,0
3174476,232,1
3174557,27,3
3174558,23826,3
3174676,3725,1
3174677,3729,2
3174678,1083,0
3174679,2696,0
3174680,2410,1
3174681,964,3
3174682,2698,1
3174683,3714,0
3174697,10690,1
3174961,932,2
3174962,16704,1
3174963,28095,1
3174964,2700,0
3174965,121,0
3174966,14589,1
3174967,11127,1
3174968,232,0
3174987,1083,1
3174988,3725,0
3174989,11127,1
3174990,3714,1
3174991,2696,2
3174992,2410,0
3174993,3729,1
3174994,2698,1
3177022,31,0
3177023,610,1
3177024,148,3
3177025,131,0
3177128,631,1
3177129,1049,1
3177130,24,4
3177131,11,4
3178955,30120,0
3178956,68443,0
3178957,33438,1
3178958,68447,1
3178959,68436,0
3178960,43552,0
3178961,61052,1
3178962,37339,3
3178963,9,4
3178964,25490,1
3178965,52700,5
3178966,67901,1
3178967,35492,0
3178968,5572,4
3178969,50498,1
3178970,35452,1
3178971,68442,2
3178972,37448,1
3178973,7977,5
3178974,68448,0
3178975,35452,5
3178976,67901,1
3178977,29817,1
3178978,61046,0
3178979,7977,1
3179584,27,3
3180032,398,2
3180052,371,2
3180400,14589,0
3180401,2700,1
3180402,232,1
3180403,964,1
3180404,932,0
3180405,28095,1
3180406,121,2
3180407,16704,1
3180560,660,2
3180561,49364,0
3180696,11127,2
3180697,1083,0
3180698,3729,1
3180699,2698,0
3180700,16704,4
3180701,2696,1
3180702,28095,0
3180703,2410,1
3182926,273,1
3183105,31,2
3183695,14589,2
3183696,3725,0
3183697,232,2
3183698,932,2
3183699,121,2
3183700,16704,3
3183701,964,0
3183702,2700,0
3183730,2696,0
3183731,1083,0
3183732,3714,1
3183733,3729,3
3183734,2698,0
3183735,11127,2
3183736,28095,0
3183737,232,0
3184382,11,1
3184897,2441,0
3187885,11127,0
3189462,964,2
3190404,336,0
3192360,631,6
3193275,27,0
3194541,38204,0
3194542,10854,1
3194543,53152,0
3194544,12346,1
3194545,26326,1
3194546,24349,1
3194547,42246,2
3194548,11910,0
3194549,11540,0
3194550,15244,0
3194551,38208,1
3194552,1918,0
3194553,10617,1
3194554,6170,4
3194555,1251,0
3194556,1115,0
3194815,338,2
3194817,1123,1
3194818,281,5
3194819,29,0
3194820,1237,3
3194821,180,0
3194822,350,1
3194823,405,1
3194824,11,1
3194825,631,0
3194826,543,0
3194946,41201,1
3194947,41231,0
3194948,14589,1
3194949,2698,1
3194950,16704,0
3194951,121,1
3194952,2410,0
3194953,28095,2
3194954,232,2
3194955,14589,1
3194956,2698,1
3194957,41201,1
3194958,964,2
3194959,3729,3
3194960,16704,3
3194961,3725,0
3195016,1041,3
3195017,40,1
3195018,618,2
3195019,995,1
3195020,273,1
3195021,1416,1
3195022,1421,2
3195023,1160,0
3195024,415,1
3195025,347,1
3195254,162,0
3195255,2969,0
3195256,1420,0
3195257,3911,1
3195258,417,2
3195259,244,0
3195260,1082,0
3195261,969,1
3195262,667,0
3195263,583,1
3195497,3426,0
3195498,5724,1
3195499,2778,3
3195500,1053,0
3195501,190,3
3195502,1177,0
3195503,678,1
3195507,533,8
3195508,269,6
3195513,89,6
3195514,39,0
3195519,127,7
3195521,86,6
3195524,82,5
3195526,16,2
3195529,18,1
3195530,41,8
3195531,24,5
3195532,15,4
3195533,129,3
3195534,38,3
3195535,80,3
3195536,27,3
3195537,42,0
3195538,65,0
3195539,105,6
3195540,3,6
3195541,79,1
3195542,109,2
3195543,33,5
3195544,10,1
3195545,4,1
3195546,167,1
3195547,35,7
3195548,44,5
3195549,94,4
3195550,23826,3
3195551,60,1
3195552,2036,2
3197504,3008,3
3197505,2454,0
3197506,512,1
3197507,2963,2
3197508,11177,0
3197509,466,4
3197510,2436,6
3197511,1078,2
3197512,3697,8
3197513,289,3
3197514,22,1
3197515,355,2
3197516,1198,1
3197517,1042,6
3197518,1194,4
3197520,399,3
3197521,1220,3
3197522,352,0
3197523,991,6
3197524,1072,0
3197525,698,7
3197526,1150,0
3197527,1032,5
3197528,3455,5
3197529,3716,6
3197530,2793,2
3197531,677,1
3197532,3537,3
3197533,3371,0
3197534,986,6
3197535,6699,1
3197536,1302,1
