players_id,games_id,id,competitions_id,clubs_id,goals,assists,minutes_played,yellow_cards,red_cards
550550,3621351,3621351_550550,PO1,294,0,0,90,0,0
550550,3621356,3621356_550550,PO1,294,0,0,33,0,0
550550,3621369,3621369_550550,PO1,294,0,1,90,0,0
550550,3621375,3621375_550550,PO1,294,0,0,75,0,0
550550,3621420,3621420_550550,PO1,294,0,0,3,0,0
550550,3621436,3621436_550550,PO1,294,0,0,20,0,0
550550,3621417,3621417_550550,PO1,294,0,0,45,0,0
550550,3621473,3621473_550550,PO1,294,0,0,25,1,0
550550,3621442,3621442_550550,PO1,294,0,0,1,0,0
550550,3621482,3621482_550550,PO1,294,0,0,4,0,0
188862,3602416,3602416_188862,RU1,121,0,0,7,0,0
188862,3602434,3602434_188862,RU1,121,0,0,45,1,0
188862,3602444,3602444_188862,RU1,121,0,0,90,0,0
188862,3602449,3602449_188862,RU1,121,0,0,90,0,0
188862,3602457,3602457_188862,RU1,121,0,0,90,1,0
188862,3602465,3602465_188862,RU1,121,0,0,90,0,0
550550,3621491,3621491_550550,PO1,294,1,0,13,0,0
550550,3621465,3621465_550550,PO1,294,0,0,66,0,0
550550,3621446,3621446_550550,PO1,294,0,0,59,0,0
550550,3621504,3621504_550550,PO1,294,0,0,8,0,0
550550,3621563,3621563_550550,PO1,294,1,0,15,0,0
550550,3621513,3621513_550550,PO1,294,1,0,90,0,0
366278,3621375,3621375_366278,PO1,294,0,0,27,0,0
130257,3597887,3597887_130257,NL1,403,0,0,6,0,0
188862,3602474,3602474_188862,RU1,121,0,1,90,1,0
188862,3602480,3602480_188862,RU1,121,0,0,90,0,0
188862,3602486,3602486_188862,RU1,121,0,0,90,0,0
188862,3602497,3602497_188862,RU1,121,0,0,68,0,0
188862,3602502,3602502_188862,RU1,121,0,0,90,0,0
188862,3602523,3602523_188862,RU1,121,0,0,25,0,0
188862,3602528,3602528_188862,RU1,121,0,0,90,1,0
188862,3602546,3602546_188862,RU1,121,0,1,90,0,0
550550,3654700,3654700_550550,POCP,294,0,1,90,0,0
550550,3654704,3654704_550550,POCP,294,0,1,81,0,0
550550,3716649,3716649_550550,POCP,294,0,0,27,0,0
550550,3741058,3741058_550550,POCP,294,0,0,29,0,0
98547,3602454,3602454_98547,RU1,964,0,0,90,0,0
98547,3602466,3602466_98547,RU1,964,0,0,90,0,0
98547,3602470,3602470_98547,RU1,964,0,0,90,0,0
98547,3602478,3602478_98547,RU1,964,0,0,90,0,0
98547,3602491,3602491_98547,RU1,964,0,0,90,0,0
98547,3602494,3602494_98547,RU1,964,0,0,90,0,0
98547,3602502,3602502_98547,RU1,964,0,0,90,0,0
318470,3589521,3589521_318470,RU1,16704,0,0,90,0,0
318470,3602414,3602414_318470,RU1,16704,0,0,90,0,0
318470,3602440,3602440_318470,RU1,16704,0,0,90,0,0
318470,3602448,3602448_318470,RU1,16704,0,0,90,0,0
318470,3602456,3602456_318470,RU1,16704,0,0,90,0,0
318470,3602464,3602464_318470,RU1,16704,0,0,90,0,0
318470,3602473,3602473_318470,RU1,16704,0,0,90,0,0
318470,3602479,3602479_318470,RU1,16704,0,0,90,0,0
318470,3602487,3602487_318470,RU1,16704,0,0,90,0,0
318470,3602500,3602500_318470,RU1,16704,0,0,90,1,0
109256,3621375,3621375_109256,PO1,294,0,0,15,0,0
109256,3621442,3621442_109256,PO1,294,2,0,47,0,0
109256,3621460,3621460_109256,PO1,294,0,0,45,0,0
109256,3621491,3621491_109256,PO1,294,1,1,12,0,0
109256,3621465,3621465_109256,PO1,294,0,0,24,0,0
109256,3621446,3621446_109256,PO1,294,0,1,83,0,0
109256,3621504,3621504_109256,PO1,294,0,0,60,0,0
109256,3654704,3654704_109256,POCP,294,1,0,45,0,0
366278,3621385,3621385_366278,PO1,294,1,0,45,0,0
366278,3621402,3621402_366278,PO1,294,0,0,10,0,0
130257,3597901,3597901_130257,NL1,403,0,0,14,2,0
37549,3602416,3602416_37549,RU1,121,0,0,90,0,0
37549,3602434,3602434_37549,RU1,121,0,0,90,0,0
37549,3602444,3602444_37549,RU1,121,0,0,90,0,0
37549,3602449,3602449_37549,RU1,121,0,0,90,0,0
37549,3602457,3602457_37549,RU1,121,0,0,90,0,0
37549,3602486,3602486_37549,RU1,121,0,0,90,0,0
37549,3602497,3602497_37549,RU1,121,0,0,90,0,0
37549,3602502,3602502_37549,RU1,121,0,0,90,0,0
188862,3646609,3646609_188862,RUP,121,0,0,27,0,0
98547,3621352,3621352_98547,PO1,2424,0,0,90,0,0
98547,3621362,3621362_98547,PO1,2424,0,0,90,0,0
98547,3621369,3621369_98547,PO1,2424,0,0,90,1,0
98547,3621377,3621377_98547,PO1,2424,0,0,90,0,0
318470,3602504,3602504_318470,RU1,16704,0,0,90,0,0
318470,3602513,3602513_318470,RU1,16704,0,0,90,0,0
318470,3602520,3602520_318470,RU1,16704,0,0,90,0,0
318470,3602533,3602533_318470,RU1,16704,0,0,90,0,0
318470,3602539,3602539_318470,RU1,16704,0,0,90,0,0
318470,3602543,3602543_318470,RU1,16704,0,0,90,0,0
37549,3602513,3602513_37549,RU1,121,0,0,90,0,0
37549,3602523,3602523_37549,RU1,121,0,0,90,0,0
37549,3602528,3602528_37549,RU1,121,0,0,90,0,0
37549,3602537,3602537_37549,RU1,121,0,0,90,0,0
37549,3602546,3602546_37549,RU1,121,0,0,90,0,0
369103,3597809,3597809_369103,NL1,403,0,0,22,0,0
369103,3597815,3597815_369103,NL1,403,0,0,20,0,0
369103,3597850,3597850_369103,NL1,403,0,0,27,0,0
369103,3597887,3597887_369103,NL1,403,0,1,30,0,0
369103,3597866,3597866_369103,NL1,403,0,0,22,0,0
369103,3597874,3597874_369103,NL1,403,0,0,8,0,0
369103,3597879,3597879_369103,NL1,403,0,0,28,0,0
369103,3597901,3597901_369103,NL1,403,0,0,2,0,0
369103,3597942,3597942_369103,NL1,403,0,0,26,0,0
369103,3597903,3597903_369103,NL1,403,0,1,28,0,0
369103,3597963,3597963_369103,NL1,403,0,0,19,0,0
369103,3597984,3597984_369103,NL1,403,0,0,14,0,0
369103,3597952,3597952_369103,NL1,403,0,0,31,0,0
369103,3683457,3683457_369103,NLP,403,0,0,28,0,0
150212,3603125,3603125_150212,SC1,2759,0,0,90,0,0
601851,3602432,3602432_601851,RU1,16704,0,0,90,0,0
166581,3602315,3602315_166581,UKR1,48332,0,0,90,0,0
601851,3602456,3602456_601851,RU1,16704,0,0,90,0,0
601851,3602464,3602464_601851,RU1,16704,0,0,90,1,0
601851,3646599,3646599_601851,RUP,16704,0,1,53,0,0
601851,3646610,3646610_601851,RUP,16704,0,0,38,0,0
326030,3580964,3580964_326030,NL1,403,0,0,67,0,0
196829,3580981,3580981_196829,NL1,403,0,0,90,0,0
297752,3602315,3602315_297752,UKR1,48332,0,0,90,0,0
70074,3589520,3589520_70074,RU1,49702,0,0,90,0,0
70074,3602415,3602415_70074,RU1,49702,0,0,90,1,0
70074,3602437,3602437_70074,RU1,49702,0,0,90,1,0
70074,3602442,3602442_70074,RU1,49702,0,0,90,0,0
70074,3602453,3602453_70074,RU1,49702,0,0,90,0,0
70074,3602457,3602457_70074,RU1,49702,0,0,90,0,0
70074,3602467,3602467_70074,RU1,49702,0,0,90,0,0
70074,3602475,3602475_70074,RU1,49702,0,0,90,0,0
70074,3602483,3602483_70074,RU1,49702,0,0,90,0,0
326030,3580981,3580981_326030,NL1,403,1,0,82,0,0
326030,3597826,3597826_326030,NL1,403,0,0,72,0,0
326030,3597809,3597809_326030,NL1,403,0,0,68,0,0
326030,3597815,3597815_326030,NL1,403,0,0,80,0,0
326030,3597832,3597832_326030,NL1,403,0,0,72,0,0
326030,3597850,3597850_326030,NL1,403,1,0,90,0,0
326030,3597887,3597887_326030,NL1,403,0,0,84,1,0
326030,3597866,3597866_326030,NL1,403,1,0,90,0,0
196829,3597826,3597826_196829,NL1,403,0,0,90,0,0
196829,3597815,3597815_196829,NL1,403,0,0,90,0,0
196829,3597832,3597832_196829,NL1,403,0,0,90,0,0
196829,3597850,3597850_196829,NL1,403,0,0,90,0,0
196829,3597887,3597887_196829,NL1,403,0,0,90,1,0
196829,3597866,3597866_196829,NL1,403,0,0,90,0,0
196829,3597840,3597840_196829,NL1,403,0,0,90,1,0
196829,3597874,3597874_196829,NL1,403,0,0,90,0,0
70074,3602514,3602514_70074,RU1,49702,0,0,90,0,0
70074,3602518,3602518_70074,RU1,49702,0,0,90,0,0
70074,3602530,3602530_70074,RU1,49702,0,0,90,0,0
70074,3602540,3602540_70074,RU1,49702,0,0,90,0,0
70074,3602543,3602543_70074,RU1,49702,0,0,90,0,0
326030,3597840,3597840_326030,NL1,403,0,0,90,0,0
326030,3597874,3597874_326030,NL1,403,0,1,90,0,0
326030,3597879,3597879_326030,NL1,403,0,0,90,0,0
326030,3597901,3597901_326030,NL1,403,1,0,84,0,0
326030,3597942,3597942_326030,NL1,403,0,0,80,0,0
326030,3597916,3597916_326030,NL1,403,0,0,66,0,0
326030,3597903,3597903_326030,NL1,403,0,0,75,0,0
326030,3597923,3597923_326030,NL1,403,0,0,81,0,0
196829,3597879,3597879_196829,NL1,403,0,0,90,0,0
196829,3597901,3597901_196829,NL1,403,0,0,90,0,0
196829,3597942,3597942_196829,NL1,403,0,0,90,0,0
196829,3597916,3597916_196829,NL1,403,0,0,90,0,0
196829,3597903,3597903_196829,NL1,403,0,0,90,1,0
196829,3597923,3597923_196829,NL1,403,0,0,90,0,0
196829,3597963,3597963_196829,NL1,403,0,0,90,0,0
196829,3597984,3597984_196829,NL1,403,0,0,90,0,0
196829,3597952,3597952_196829,NL1,403,0,0,90,0,0
196829,3683457,3683457_196829,NLP,403,0,0,90,0,0
326030,3597963,3597963_326030,NL1,403,0,0,90,0,0
326030,3597984,3597984_326030,NL1,403,0,0,90,1,0
326030,3597952,3597952_326030,NL1,403,0,0,90,0,0
326030,3683457,3683457_326030,NLP,403,0,0,62,0,0
532178,3592083,3592083_532178,GB1,399,0,0,12,0,0
532178,3666996,3666996_532178,CGB,399,0,0,20,0,0
542462,3619436,3619436_542462,DKP,22110,0,0,78,0,0
503980,3592019,3592019_503980,GB1,399,0,0,13,0,0
503980,3592047,3592047_503980,GB1,399,0,1,27,0,0
503980,3592038,3592038_503980,GB1,399,0,0,87,1,0
503980,3592075,3592075_503980,GB1,399,1,0,8,0,0
503980,3592060,3592060_503980,GB1,399,0,0,45,0,0
503980,3592083,3592083_503980,GB1,399,0,1,90,1,0
503980,3592306,3592306_503980,GB1,399,0,1,32,0,0
503980,3592126,3592126_503980,GB1,399,0,0,10,0,0
503980,3650434,3650434_503980,CGB,399,0,0,51,0,0
503980,3666996,3666996_503980,CGB,399,0,0,37,0,0
320861,3602315,3602315_320861,UKR1,48332,0,0,90,0,0
238288,3603125,3603125_238288,SC1,511,0,0,16,0,0
345759,3603125,3603125_345759,SC1,511,1,0,74,0,0
411295,3583481,3583481_411295,GB1,399,0,0,90,1,0
411295,3583523,3583523_411295,GB1,399,1,0,90,0,0
411295,3591993,3591993_411295,GB1,399,0,0,90,0,0
411295,3592026,3592026_411295,GB1,399,0,0,90,0,0
411295,3591966,3591966_411295,GB1,399,1,0,67,0,0
411295,3591986,3591986_411295,GB1,399,1,0,69,1,0
411295,3592005,3592005_411295,GB1,399,0,0,90,0,0
411295,3592047,3592047_411295,GB1,399,0,0,54,0,0
411295,3591977,3591977_411295,GB1,399,1,0,90,0,0
411295,3591957,3591957_411295,GB1,399,1,0,90,1,0
411295,3592093,3592093_411295,GB1,399,0,0,90,0,0
411295,3592133,3592133_411295,GB1,399,1,0,90,0,0
411295,3592063,3592063_411295,GB1,399,0,1,90,1,0
411295,3592075,3592075_411295,GB1,399,1,0,82,0,0
411295,3592060,3592060_411295,GB1,399,0,0,90,0,0
411295,3592083,3592083_411295,GB1,399,1,0,90,0,0
411295,3592306,3592306_411295,GB1,399,0,0,90,0,0
411295,3592119,3592119_411295,GB1,399,0,1,90,0,0
411295,3592126,3592126_411295,GB1,399,0,0,90,0,0
183334,3583481,3583481_183334,GB1,399,0,0,77,0,0
183334,3583523,3583523_183334,GB1,399,0,1,90,1,0
183334,3591993,3591993_183334,GB1,399,1,0,90,0,0
183334,3592026,3592026_183334,GB1,399,0,0,90,0,0
183334,3591966,3591966_183334,GB1,399,0,1,90,0,0
183334,3592063,3592063_183334,GB1,399,1,0,22,0,0
183334,3644779,3644779_183334,CGB,399,0,1,21,0,0
417346,3583481,3583481_417346,GB1,399,0,0,69,0,0
417346,3583523,3583523_417346,GB1,399,0,0,90,0,0
417346,3591993,3591993_417346,GB1,399,0,0,90,0,0
417346,3592026,3592026_417346,GB1,399,0,0,68,0,0
417346,3591986,3591986_417346,GB1,399,0,0,45,0,0
417346,3592019,3592019_417346,GB1,399,0,0,90,0,0
417346,3592047,3592047_417346,GB1,399,0,0,45,0,0
417346,3591977,3591977_417346,GB1,399,0,0,90,1,0
417346,3591957,3591957_417346,GB1,399,0,0,83,0,0
417346,3592038,3592038_417346,GB1,399,0,1,90,0,0
417346,3592093,3592093_417346,GB1,399,0,0,63,0,0
417346,3592063,3592063_417346,GB1,399,0,0,75,1,0
417346,3592075,3592075_417346,GB1,399,0,0,90,0,0
417346,3592060,3592060_417346,GB1,399,0,0,90,0,0
417346,3592083,3592083_417346,GB1,399,0,0,31,0,0
417346,3592306,3592306_417346,GB1,399,1,0,62,0,0
417346,3592119,3592119_417346,GB1,399,3,0,90,0,0
417346,3592126,3592126_417346,GB1,399,0,0,90,0,0
417346,3644779,3644779_417346,CGB,399,2,1,90,0,0
417346,3666996,3666996_417346,CGB,399,0,0,90,0,0
131505,3583481,3583481_131505,GB1,399,0,0,45,0,0
131505,3591993,3591993_131505,GB1,399,0,0,73,1,0
131505,3592026,3592026_131505,GB1,399,0,0,45,0,0
131505,3591966,3591966_131505,GB1,399,0,0,90,1,0
131505,3591986,3591986_131505,GB1,399,0,0,90,0,0
131505,3592005,3592005_131505,GB1,399,0,0,90,0,0
131505,3592019,3592019_131505,GB1,399,0,0,64,0,0
131505,3592047,3592047_131505,GB1,399,1,0,90,1,0
131505,3591977,3591977_131505,GB1,399,1,0,88,1,0
131505,3591957,3591957_131505,GB1,399,0,0,90,0,0
131505,3592093,3592093_131505,GB1,399,0,0,90,0,0
131505,3592133,3592133_131505,GB1,399,0,0,45,0,0
131505,3592119,3592119_131505,GB1,399,0,0,25,0,0
131505,3592126,3592126_131505,GB1,399,0,0,90,1,0
131505,3644779,3644779_131505,CGB,399,0,0,69,0,0
131505,3650434,3650434_131505,CGB,399,0,0,120,0,0
131505,3666996,3666996_131505,CGB,399,0,0,70,0,0
474701,3591966,3591966_474701,GB1,399,0,0,23,0,0
92738,3583481,3583481_92738,GB1,399,0,0,90,0,0
474701,3591986,3591986_474701,GB1,399,0,0,1,0,0
474701,3592019,3592019_474701,GB1,399,0,0,9,0,0
474701,3592047,3592047_474701,GB1,399,0,0,36,0,0
474701,3592083,3592083_474701,GB1,399,0,0,50,0,0
474701,3650434,3650434_474701,CGB,399,0,0,75,1,0
92738,3583523,3583523_92738,GB1,399,1,0,60,0,0
92738,3591966,3591966_92738,GB1,399,0,0,90,0,0
92738,3591986,3591986_92738,GB1,399,0,1,90,0,0
92738,3592005,3592005_92738,GB1,399,0,0,90,0,0
92738,3592019,3592019_92738,GB1,399,0,0,77,0,0
92738,3592047,3592047_92738,GB1,399,0,0,63,0,0
92738,3592038,3592038_92738,GB1,399,0,0,59,0,0
92738,3592133,3592133_92738,GB1,399,0,0,45,0,0
92738,3592063,3592063_92738,GB1,399,0,0,35,1,0
92738,3592075,3592075_92738,GB1,399,0,0,31,1,0
474701,3666996,3666996_474701,CGB,399,0,0,20,0,0
92738,3592060,3592060_92738,GB1,399,0,0,52,0,0
92738,3592083,3592083_92738,GB1,399,0,0,78,0,0
92738,3592306,3592306_92738,GB1,399,0,1,90,0,0
92738,3592119,3592119_92738,GB1,399,0,0,90,0,0
92738,3592126,3592126_92738,GB1,399,0,0,80,0,0
92738,3644779,3644779_92738,CGB,399,0,0,29,0,0
92738,3650434,3650434_92738,CGB,399,0,0,69,0,0
92738,3666996,3666996_92738,CGB,399,0,0,45,0,0
296986,3583481,3583481_296986,GB1,399,0,0,13,0,0
296986,3583523,3583523_296986,GB1,399,0,0,30,0,0
296986,3591993,3591993_296986,GB1,399,0,0,17,0,0
296986,3592026,3592026_296986,GB1,399,0,0,45,0,0
296986,3591966,3591966_296986,GB1,399,0,0,29,0,0
296986,3591986,3591986_296986,GB1,399,0,0,21,1,0
296986,3592005,3592005_296986,GB1,399,0,0,12,0,0
296986,3592019,3592019_296986,GB1,399,0,0,81,1,0
319301,3583481,3583481_319301,GB1,985,0,0,75,0,0
296986,3592047,3592047_296986,GB1,399,0,0,45,0,0
296986,3591977,3591977_296986,GB1,399,0,0,2,0,0
296986,3591957,3591957_296986,GB1,399,0,0,7,0,0
296986,3592038,3592038_296986,GB1,399,0,0,18,0,0
296986,3592093,3592093_296986,GB1,399,0,0,27,0,0
296986,3592133,3592133_296986,GB1,399,0,0,90,1,0
296986,3592063,3592063_296986,GB1,399,1,0,90,1,0
296986,3592075,3592075_296986,GB1,399,0,1,90,0,0
319301,3592000,3592000_319301,GB1,985,0,0,53,0,0
319301,3592026,3592026_319301,GB1,399,0,0,22,0,0
319301,3591966,3591966_319301,GB1,399,0,0,61,0,0
319301,3591986,3591986_319301,GB1,399,0,0,45,0,0
319301,3592005,3592005_319301,GB1,399,0,0,90,0,0
319301,3592019,3592019_319301,GB1,399,0,0,90,0,0
319301,3592047,3592047_319301,GB1,399,0,0,90,0,0
319301,3591977,3591977_319301,GB1,399,0,1,77,0,0
319301,3591957,3591957_319301,GB1,399,0,0,90,0,0
296986,3592060,3592060_296986,GB1,399,0,0,90,0,0
296986,3592083,3592083_296986,GB1,399,0,0,90,0,0
296986,3592306,3592306_296986,GB1,399,0,0,58,1,0
296986,3592126,3592126_296986,GB1,399,0,0,19,0,0
296986,3644779,3644779_296986,CGB,399,0,0,90,0,0
296986,3650434,3650434_296986,CGB,399,0,0,55,0,0
296986,3666996,3666996_296986,CGB,399,0,0,53,1,0
319301,3592038,3592038_319301,GB1,399,1,0,90,0,0
319301,3592093,3592093_319301,GB1,399,0,0,90,0,0
319301,3592133,3592133_319301,GB1,399,0,0,90,0,0
319301,3592063,3592063_319301,GB1,399,0,0,90,0,0
319301,3592075,3592075_319301,GB1,399,0,1,87,0,0
319301,3592060,3592060_319301,GB1,399,0,0,45,0,0
319301,3592306,3592306_319301,GB1,399,1,0,28,0,0
319301,3592119,3592119_319301,GB1,399,0,0,90,1,0
319301,3592126,3592126_319301,GB1,399,0,0,71,1,0
319301,3650434,3650434_319301,CGB,399,0,0,120,0,0
319301,3666996,3666996_319301,CGB,399,0,0,70,0,0
351749,3583523,3583523_351749,GB1,399,0,0,90,0,0
351749,3591993,3591993_351749,GB1,399,0,0,90,1,0
351749,3592026,3592026_351749,GB1,399,0,0,90,0,0
351749,3591966,3591966_351749,GB1,399,0,0,90,0,0
351749,3591986,3591986_351749,GB1,399,0,0,90,0,0
351749,3592005,3592005_351749,GB1,399,0,0,90,0,0
351749,3591977,3591977_351749,GB1,399,0,1,90,0,0
351749,3591957,3591957_351749,GB1,399,0,0,90,0,0
351749,3592038,3592038_351749,GB1,399,0,0,90,1,0
351749,3592093,3592093_351749,GB1,399,0,0,45,0,0
351749,3592133,3592133_351749,GB1,399,0,0,90,0,0
351749,3592063,3592063_351749,GB1,399,0,0,55,0,0
351749,3644779,3644779_351749,CGB,399,1,0,90,0,0
351749,3650434,3650434_351749,CGB,399,0,0,120,0,0
351749,3666996,3666996_351749,CGB,399,0,0,90,0,0
121257,3592019,3592019_121257,GB1,399,0,0,26,0,0
68321,3603125,3603125_68321,SC1,511,0,0,78,0,0
121257,3591977,3591977_121257,GB1,399,0,0,13,0,0
121257,3591957,3591957_121257,GB1,399,0,0,90,0,0
121257,3592038,3592038_121257,GB1,399,0,0,72,1,0
121257,3592093,3592093_121257,GB1,399,0,0,90,0,0
121257,3592133,3592133_121257,GB1,399,0,0,90,1,0
121257,3592063,3592063_121257,GB1,399,0,0,90,0,0
121257,3592075,3592075_121257,GB1,399,0,0,90,0,0
121257,3592060,3592060_121257,GB1,399,0,0,90,0,0
121257,3592083,3592083_121257,GB1,399,0,0,90,0,0
121257,3592306,3592306_121257,GB1,399,0,0,90,0,0
121257,3592119,3592119_121257,GB1,399,0,1,22,0,0
121257,3644779,3644779_121257,CGB,399,0,0,61,0,0
121257,3650434,3650434_121257,CGB,399,0,0,65,0,0
121257,3666996,3666996_121257,CGB,399,0,0,45,0,0
396561,3603125,3603125_396561,SC1,511,0,0,64,0,0
468264,3603125,3603125_468264,SC1,511,0,0,26,0,0
166260,3603125,3603125_166260,SC1,511,0,0,90,1,0
28990,3603125,3603125_28990,SC1,511,0,0,12,0,0
614082,3592083,3592083_614082,GB1,399,0,0,9,0,0
67420,3583481,3583481_67420,GB1,399,1,0,90,0,0
308256,3580285,3580285_308256,DK1,443,0,0,73,0,0
67420,3583523,3583523_67420,GB1,399,0,0,90,0,0
67420,3591993,3591993_67420,GB1,399,0,0,90,0,0
67420,3592026,3592026_67420,GB1,399,0,0,90,0,0
67420,3591966,3591966_67420,GB1,399,0,0,89,0,0
67420,3592063,3592063_67420,GB1,399,0,1,90,0,0
67420,3592075,3592075_67420,GB1,399,0,0,90,0,0
67420,3592060,3592060_67420,GB1,399,0,0,90,0,0
67420,3592083,3592083_67420,GB1,399,0,0,90,0,0
67420,3592306,3592306_67420,GB1,399,0,0,90,0,0
67420,3592119,3592119_67420,GB1,399,0,1,90,0,0
67420,3592126,3592126_67420,GB1,399,0,0,90,0,0
67420,3644779,3644779_67420,CGB,399,0,0,45,0,0
158764,3583481,3583481_158764,GB1,399,0,1,90,0,0
468036,3580285,3580285_468036,DK1,443,0,0,17,0,0
328784,3583481,3583481_328784,GB1,399,0,0,90,0,0
158764,3583523,3583523_158764,GB1,399,0,0,90,0,0
158764,3591993,3591993_158764,GB1,399,0,0,90,0,0
158764,3592026,3592026_158764,GB1,399,0,0,90,0,0
158764,3591966,3591966_158764,GB1,399,0,0,90,0,0
158764,3591986,3591986_158764,GB1,399,0,0,90,0,0
158764,3592005,3592005_158764,GB1,399,0,0,78,0,0
158764,3592019,3592019_158764,GB1,399,0,0,90,0,0
158764,3592047,3592047_158764,GB1,399,0,0,90,0,0
158764,3591977,3591977_158764,GB1,399,0,0,90,0,0
328784,3592083,3592083_328784,GB1,399,0,0,90,1,0
328784,3592306,3592306_328784,GB1,399,0,0,90,0,0
328784,3592119,3592119_328784,GB1,399,0,0,90,1,0
328784,3592126,3592126_328784,GB1,399,0,0,90,0,0
158764,3591957,3591957_158764,GB1,399,0,0,90,0,0
158764,3592038,3592038_158764,GB1,399,0,0,90,0,0
158764,3592093,3592093_158764,GB1,399,0,0,90,0,0
158764,3592133,3592133_158764,GB1,399,0,0,90,1,0
158764,3592063,3592063_158764,GB1,399,0,0,90,0,0
158764,3592075,3592075_158764,GB1,399,0,0,90,0,0
158764,3592060,3592060_158764,GB1,399,0,0,90,0,0
158764,3592083,3592083_158764,GB1,399,0,0,90,1,0
158764,3592306,3592306_158764,GB1,399,1,0,90,0,0
158764,3592119,3592119_158764,GB1,399,0,0,90,0,0
158764,3592126,3592126_158764,GB1,399,0,0,90,1,0
158764,3650434,3650434_158764,CGB,399,0,0,120,0,0
158764,3666996,3666996_158764,CGB,399,0,0,90,0,0
599634,3619436,3619436_599634,DKP,23297,0,0,74,0,0
410708,3583481,3583481_410708,GB1,399,0,0,90,0,0
410708,3583523,3583523_410708,GB1,399,0,0,90,0,0
410708,3591993,3591993_410708,GB1,399,0,0,90,1,0
410708,3592026,3592026_410708,GB1,399,0,0,27,0,1
410708,3592005,3592005_410708,GB1,399,0,0,1,0,0
410708,3592019,3592019_410708,GB1,399,0,0,90,1,0
410708,3592047,3592047_410708,GB1,399,0,0,90,0,0
410708,3591977,3591977_410708,GB1,399,0,0,90,0,0
410708,3591957,3591957_410708,GB1,399,0,0,90,0,0
410708,3592038,3592038_410708,GB1,399,0,0,90,0,0
75067,3583481,3583481_75067,GB1,399,0,0,90,1,0
410708,3592093,3592093_410708,GB1,399,0,0,45,0,0
410708,3592133,3592133_410708,GB1,399,0,0,45,1,0
410708,3592119,3592119_410708,GB1,399,0,0,90,0,0
410708,3592126,3592126_410708,GB1,399,0,0,90,0,0
410708,3644779,3644779_410708,CGB,399,0,0,90,0,0
410708,3666996,3666996_410708,CGB,399,0,0,90,0,0
188338,3580285,3580285_188338,DK1,443,1,0,17,1,0
75067,3583523,3583523_75067,GB1,399,0,1,90,1,0
75067,3591993,3591993_75067,GB1,399,0,0,90,0,0
75067,3592026,3592026_75067,GB1,399,0,0,90,1,0
75067,3591966,3591966_75067,GB1,399,0,0,90,0,0
75067,3591986,3591986_75067,GB1,399,0,0,90,0,0
75067,3592005,3592005_75067,GB1,399,0,0,90,0,0
75067,3592019,3592019_75067,GB1,399,0,0,90,0,0
75067,3592047,3592047_75067,GB1,399,0,0,90,0,0
75067,3591977,3591977_75067,GB1,399,0,0,90,0,0
75067,3591957,3591957_75067,GB1,399,0,0,90,0,0
534700,3583523,3583523_534700,GB1,399,0,0,30,0,0
374139,3583481,3583481_374139,GB1,399,0,0,45,0,0
75067,3592038,3592038_75067,GB1,399,0,0,90,1,0
75067,3592093,3592093_75067,GB1,399,0,0,90,0,0
75067,3592133,3592133_75067,GB1,399,0,0,90,0,0
75067,3592063,3592063_75067,GB1,399,0,0,15,0,0
75067,3666996,3666996_75067,CGB,399,0,0,31,0,0
534700,3591993,3591993_534700,GB1,399,0,0,25,0,0
534700,3591966,3591966_534700,GB1,399,0,0,1,0,0
534700,3591986,3591986_534700,GB1,399,0,0,90,0,0
534700,3592005,3592005_534700,GB1,399,0,0,90,0,0
534700,3592019,3592019_534700,GB1,399,0,0,90,0,0
534700,3592047,3592047_534700,GB1,399,0,0,90,1,0
534700,3591977,3591977_534700,GB1,399,0,0,71,1,0
597659,3591986,3591986_597659,GB1,399,0,0,90,0,0
597659,3591957,3591957_597659,GB1,399,0,0,1,0,0
597659,3592133,3592133_597659,GB1,399,0,0,1,0,0
597659,3592075,3592075_597659,GB1,399,0,0,3,0,0
597659,3650434,3650434_597659,CGB,399,0,0,120,0,0
374139,3583523,3583523_374139,GB1,399,0,0,60,0,0
374139,3592026,3592026_374139,GB1,399,0,0,90,0,0
374139,3591966,3591966_374139,GB1,399,0,0,90,1,0
374139,3591986,3591986_374139,GB1,399,0,0,90,0,0
374139,3592005,3592005_374139,GB1,399,0,0,90,0,0
374139,3592038,3592038_374139,GB1,399,0,0,31,0,0
374139,3592093,3592093_374139,GB1,399,0,0,45,1,0
374139,3592133,3592133_374139,GB1,399,0,0,45,1,0
374139,3592063,3592063_374139,GB1,399,0,0,68,0,0
374139,3592075,3592075_374139,GB1,399,0,0,90,1,0
534700,3592093,3592093_534700,GB1,399,0,0,45,1,0
534700,3592075,3592075_534700,GB1,399,0,0,59,1,0
534700,3592060,3592060_534700,GB1,399,0,0,38,0,0
534700,3644779,3644779_534700,CGB,399,0,0,90,0,0
534700,3650434,3650434_534700,CGB,399,0,0,120,0,0
374139,3592060,3592060_374139,GB1,399,0,0,73,1,0
374139,3592306,3592306_374139,GB1,399,0,0,90,0,0
374139,3592119,3592119_374139,GB1,399,0,0,23,0,0
374139,3644779,3644779_374139,CGB,399,0,0,90,0,0
374139,3650434,3650434_374139,CGB,399,0,0,120,0,0
246291,3591993,3591993_246291,GB1,399,0,0,65,0,0
246291,3592026,3592026_246291,GB1,399,0,0,33,1,0
246291,3592005,3592005_246291,GB1,399,1,0,90,0,0
